source_id,tier,x_current_kpc,y_current_kpc,z_current_kpc,R_current_kpc,x_peri_kpc,y_peri_kpc,z_peri_kpc,R_peri_kpc,x_apo_kpc,y_apo_kpc,z_apo_kpc,R_apo_kpc,x_zmax_kpc,y_zmax_kpc,z_zmax_kpc,R_zmax_kpc,abs_zmax_kpc
6733060564550315008,C,-3.070796040664335,-0.20352148895551317,-1.2369347983827697,3.0775329924838215,0.009690714068710804,0.038778580725193024,0.4402216076850891,0.03997109457850456,0.7564604878425598,-3.2175536155700684,-0.9359856247901917,3.305281162261963,-1.25044584274292,-2.8088977336883545,-1.2411890029907227,3.074657917022705,1.2411890029907227
6333908397352626176,B,-4.684678591665348,-0.546118766512939,3.4086557786406013,4.716403207354651,0.0007063955417834222,-0.004139455035328865,-0.1861870139837265,0.004199295304715633,-6.521087169647217,-0.1282203495502472,0.6173648238182068,6.522347450256348,4.656472682952881,-0.12006194144487381,3.4668781757354736,4.65802001953125,3.4668781757354736
6207005544120495872,B,-4.964541817709514,-1.3040065162585002,1.273224740664225,5.132943449350588,-1.870060987130273e-05,-0.007119921036064625,-0.5789774656295776,0.007119945716112852,5.032992362976074,-1.0673840045928955,1.2557826042175293,5.144931793212891,-4.399536609649658,-1.0864593982696533,2.1475958824157715,4.53170108795166,2.1475958824157715
6688282163217863936,B,-5.087778375711772,-0.21629947355221088,-1.5340480283731255,5.092374128303937,-0.007794633973389864,-0.052170731127262115,0.6583536267280579,0.05274980142712593,3.439671516418457,-3.7564949989318848,-1.534623384475708,5.093387126922607,4.579772472381592,1.4729639291763306,-1.948911428451538,4.81081485748291,1.948911428451538
4254009869393663744,C,-4.304455923874335,2.0255272416157646,-0.20366292434483338,4.757215720051428,-0.009677749127149582,0.010078526102006435,-0.03935889154672623,0.013972670771181583,-4.769572734832764,0.17704878747463226,0.011076947674155235,4.772857666015625,2.9638350009918213,0.4262211322784424,2.599759817123413,2.9943249225616455,2.599759817123413
3232335246724699904,A,-8.892578691470813,-0.21238840824798544,-0.29528790223253615,8.895114649062084,-0.01725340262055397,-0.07818000763654709,0.0037508646491914988,0.0800611823797226,-5.033735275268555,7.356173515319824,-0.11849740892648697,8.913572311401367,-6.079341888427734,-2.6414878368377686,-4.673743724822998,6.62841272354126,4.673743724822998
4148968064748132352,C,-3.2452309433478015,0.9900666089354021,0.676412779339931,3.392897841932602,-0.023931466042995453,-0.019964970648288727,-0.3316164016723633,0.03116592951118946,2.313316822052002,-2.486009120941162,0.6732441186904907,3.395832061767578,2.815979480743408,-0.05505836009979248,1.4392993450164795,2.8165175914764404,1.4392993450164795
1110075499275305472,A,-8.96465903760863,0.5823480871424588,0.514217140945598,8.983553915638096,0.0032495202030986547,-0.06466853618621826,-0.05746610090136528,0.06475012749433517,-5.969008445739746,-6.7162885665893555,0.516659677028656,8.9854097366333,6.260631084442139,2.5183098316192627,4.706384658813477,6.748139381408691,4.706384658813477
3262320754175934336,B,-10.041306362517147,-0.14426057115158603,-1.9087510533608882,10.042342584194005,0.09520376473665237,-0.018260449171066284,0.6211330890655518,0.09693916141986847,-9.443360328674316,-3.4271633625030518,-1.902552843093872,10.046019554138184,-5.663297176361084,6.9315266609191895,-4.188204288482666,8.950922012329102,4.188204288482666
5814050228778275712,C,-2.3610884036966344,-3.6617740938844436,-1.9291549747255692,4.356986110227339,0.011836529709398746,-0.0013812825782224536,0.5911433100700378,0.011916852556169033,1.588242530822754,4.555569171905518,-1.260645866394043,4.82449197769165,-1.0268173217773438,4.205662727355957,-1.9664872884750366,4.329197883605957,1.9664872884750366
2308195315557676416,B,-7.615533249455307,-0.20954588690667458,-2.4691618660748893,7.618415593302771,0.07751070708036423,0.029661955311894417,0.8060972690582275,0.08299241960048676,6.071269512176514,4.676861763000488,-2.387657880783081,7.663768768310547,6.318812370300293,-4.023228645324707,-2.7003166675567627,7.490911960601807,2.7003166675567627
6725956723035542016,C,-2.844045416965041,-0.6883258028378677,-0.8977382155786772,2.9261556254943533,0.03829306364059448,0.013506263494491577,0.4118676781654358,0.04060514643788338,-2.4168665409088135,1.6623438596725464,-0.8887096047401428,2.9333651065826416,-2.8146960735321045,-0.33341050148010254,-1.0203545093536377,2.834374189376831,1.0203545093536377
