variant,R_peri_kpc,R_apo_kpc,z_max_kpc,min_r_sph_kpc,ecc,EJ_drift_rel
static_default,0.03874731952731281,3.4862136840820312,1.8699654340744019,0.03995993733406067,0.9780154620220547,
static_default,0.2838016267832072,6.7424635887146,2.4709322452545166,0.8068370819091797,0.9192169330137931,
static_default,0.0976724833335775,8.39593505859375,4.282740592956543,0.1004825159907341,0.9770009426850882,
static_default,0.04197239863066648,3.8270339965820312,1.5096311569213867,0.494449257850647,0.9783032673801724,
static_default,0.054711583187161225,7.142953395843506,3.129490613937378,0.12356176227331161,0.9847974076741401,
static_default,0.0033343110678873376,3.4866137504577637,1.4106147289276123,0.40591374039649963,0.9980891915815907,
static_default,0.03429403153315234,5.1249308586120605,2.598193407058716,0.21250346302986145,0.9867057427178031,
static_default,0.2170027328136143,6.764013290405273,3.4839348793029785,0.25008445978164673,0.9378306160330067,
static_default,0.18605350415449656,8.056917190551758,4.131786823272705,0.1863291710615158,0.9548576572584486,
static_default,0.030508606096929538,4.7552170753479,2.431100845336914,0.14139126241207123,0.9872501651253364,
static_default,0.21619036144499804,5.373668193817139,2.0950615406036377,0.6837302446365356,0.9226490762484564,
static_default,0.165385326207864,8.495701789855957,4.424253940582275,0.21192674338817596,0.9618095687085002,
static_default,0.19364037775710466,5.939798355102539,2.3306353092193604,0.6971480250358582,0.9368574836430061,
static_default,0.2978765609769856,8.139103889465332,3.52669358253479,0.4003652036190033,0.9293878745537761,
static_default,0.22209474278003877,6.062732696533203,2.448723554611206,0.6737073063850403,0.9293235192454838,
static_default,0.2496141779825983,7.019779205322266,3.6098995208740234,0.24999114871025085,0.9313246195876891,
static_default,0.1626623137524123,4.879398345947266,2.3833048343658447,0.29527345299720764,0.9354778433934584,
static_default,0.2335093753818036,10.455704689025879,5.124084949493408,0.2355625331401825,0.9563093462297982,
static_default,0.19941640691866352,9.720165252685547,5.034157752990723,0.2070479691028595,0.9597933836805331,
static_default,0.16763962742848165,10.198052406311035,3.8778045177459717,0.7161765694618225,0.9676549087349252,
static_default,0.08953923806876155,6.205251693725586,2.5218024253845215,0.6492635011672974,0.9715513226606121,
static_default,0.13776504922453,7.322598457336426,3.7854089736938477,0.13941457867622375,0.9630674700761233,
static_default,0.15687504557492563,5.80018949508667,2.888094663619995,0.30208033323287964,0.9473314265762504,
static_default,0.29409389955894516,8.573908805847168,4.126101970672607,0.29505297541618347,0.9336730243937208,
static_default,0.049578788059922496,3.34846830368042,1.3835313320159912,0.3530902862548828,0.9708192460425672,
static_default,0.11134210486450051,6.658215522766113,2.7790722846984863,0.6254711151123047,0.9671050573792157,
static_default,0.04819380284698744,8.866350173950195,3.533517599105835,0.6623838543891907,0.9891876010769759,
static_default,0.02173621121308366,2.390592336654663,0.7672222852706909,0.2916511297225952,0.9819790623194371,
static_default,0.07880957146390599,2.200666666030884,1.2825942039489746,0.08157458156347275,0.9308529124650844,
static_default,0.11940958913364143,2.702733278274536,0.9474949240684509,0.3446543216705322,0.9153766518962196,
static_default,0.09948402058826984,2.589639902114868,0.8741586804389954,0.332785040140152,0.9260100884541853,
static_default,0.30262058756874444,10.61080265045166,3.7299458980560303,0.8146540522575378,0.9445415831552342,
static_default,0.1440166251822925,3.004868745803833,1.1589813232421875,0.35307976603507996,0.9085285056679017,
static_default,0.14981813846081293,4.0205464363098145,1.9031957387924194,0.2882988452911377,0.9281510593260048,
static_default,0.030134544322942103,5.485008239746094,2.376739740371704,0.5320339798927307,0.989072071022354,
static_default,0.042643237411383636,2.929844617843628,1.3294757604599,0.14127881824970245,0.9713080493593976,
static_default,0.15984441510673753,3.3236277103424072,1.241771936416626,0.46844401955604553,0.908226958993606,
static_default,0.02856717143243447,8.122621536254883,3.3742082118988037,0.59907066822052,0.9929906735184542,
static_default,0.07237519922987672,2.261725664138794,0.8252580165863037,0.17461735010147095,0.937984514409183,
static_default,0.10115434573024151,7.931187629699707,4.002692222595215,0.10909032076597214,0.9748132372750906,
static_default,0.0233009626850535,8.293580055236816,4.06727933883667,0.31705066561698914,0.9943967064973411,
static_default,0.04167444003782916,2.3098928928375244,0.8112001419067383,0.18447957932949066,0.9645560308180737,
static_default,0.17701392744935127,8.381749153137207,4.183293342590332,0.17767180502414703,0.9586356285872981,
static_default,0.05736958831668505,2.4310598373413086,1.2250659465789795,0.06000354140996933,0.9538909259590391,
static_default,0.3655513711624662,17.855966567993164,6.289071559906006,0.5862011909484863,0.9598769573003634,
static_default,0.08500402848340191,3.1809964179992676,1.2367615699768066,0.38406696915626526,0.9479461011250336,
static_default,0.07246206361524629,7.927748203277588,3.2419955730438232,0.6514434814453125,0.9818849602203295,
static_default,0.03667382402917733,3.4820644855499268,1.7530080080032349,0.039526794105768204,0.979155128456504,
static_default,0.16775500759824066,7.782413959503174,4.073766231536865,0.17307919263839722,0.9577983793067977,
static_default,0.251997642909913,8.791552543640137,4.216917991638184,0.33101746439933777,0.9442701952857641,
static_default,0.09261100839081135,5.063201904296875,2.5235931873321533,0.2628878057003021,0.9640751090238711,
static_default,0.10456103772451682,8.153489112854004,3.2526438236236572,0.6795294880867004,0.9746765796240189,
static_default,0.014430610737999896,8.405922889709473,4.4579081535339355,0.017357906326651573,0.9965724453878967,
static_default,0.3054910763278961,8.513876914978027,3.7685916423797607,0.57095867395401,0.930722682933959,
static_default,0.13614546071548253,4.192183494567871,2.021216869354248,0.2635824680328369,0.9370909826300068,
static_default,0.16475651812454836,8.194046020507812,4.259152412414551,0.16852633655071259,0.9605789184842964,
static_default,0.3153076644445509,10.144453048706055,4.3316545486450195,0.5901538729667664,0.939710348431178,
static_default,0.023026681564653054,6.6545610427856445,3.38974666595459,0.24061863124370575,0.9931032934301455,
static_default,0.13742298190114344,8.210667610168457,2.999847650527954,0.7703819274902344,0.9670767871082545,
static_default,0.22834091834336986,5.768251895904541,2.2310400009155273,0.7139158844947815,0.9238431137759324,
static_default,0.38290052370901634,14.393139839172363,4.695886135101318,0.7908520102500916,0.9481727831942184,
static_default,0.021184898313168533,3.091827630996704,1.4990079402923584,0.0666264072060585,0.9863894551572107,
static_default,0.20605722690458297,8.565407752990723,4.369785785675049,0.2090526819229126,0.9530164625004196,
static_default,0.07433007263205878,7.066950798034668,4.440704345703125,0.1093839555978775,0.9791829858037445,
static_default,0.27097660088231756,7.4037628173828125,3.5766429901123047,0.2724093198776245,0.9293848074535483,
static_default,0.12842176430909155,10.205199241638184,4.318943023681641,0.5575236082077026,0.9751448665990011,
static_default,0.09110688406325328,3.0631279945373535,1.1478595733642578,0.3905702531337738,0.9422320229344029,
static_default,0.044879828387076603,2.175663948059082,0.8985000848770142,0.0815492793917656,0.9595776234063677,
static_default,0.264061166106564,8.313604354858398,4.068413257598877,0.2744917571544647,0.9384305285718675,
static_default,0.04731582214453182,1.4509944915771484,1.527397632598877,0.1715664118528366,0.9368410913130496,
static_default,0.060077166259962386,7.53190803527832,3.7398483753204346,0.3133377730846405,0.9841735291455023,
static_default,0.05209442448058188,3.4810478687286377,1.6952379941940308,0.11646710336208344,0.9705109955063467,
static_default,0.07774542683448189,3.4517807960510254,1.3339152336120605,0.44966888427734375,0.9559456868004669,
static_default,0.3179485468792985,8.80437183380127,4.217357158660889,0.3182580769062042,0.9302921770753291,
static_default,0.36210155497209695,10.578268051147461,4.518629550933838,0.4975539445877075,0.9338045115460168,
static_default,0.18606934617541246,12.323185920715332,5.102851390838623,0.32627612352371216,0.9702509314574631,
static_default,0.2578670062962863,8.740392684936523,3.7534677982330322,0.6035887598991394,0.9426851379833965,
static_default,0.13642340453359586,3.93391752243042,1.8522248268127441,0.28717952966690063,0.9329670870418458,
static_default,0.2855338962618238,11.762956619262695,5.12321662902832,0.4954170882701874,0.9526025445438312,
static_default,0.19141786179048317,8.287211418151855,4.697535991668701,0.192703977227211,0.9548469792768707,
static_default,0.41214380675290857,12.573240280151367,4.013585567474365,0.8784072399139404,0.9365218919987812,
static_default,0.3240069616948782,8.694469451904297,4.275126934051514,0.32628774642944336,0.9281459646096542,
static_default,0.008627383325588144,1.7855271100997925,1.2419301271438599,0.0954439789056778,0.9903827865914525,
static_default,0.0014232065416547501,2.7611911296844482,1.4224971532821655,0.00277417479082942,0.9989696668673638,
static_default,0.0982601354382972,9.097160339355469,3.977750062942505,0.531889796257019,0.9786284627858737,
static_default,0.009028138091182964,10.53950023651123,4.289150238037109,0.5994723439216614,0.9982882658565112,
static_default,0.016141730956907633,10.503520965576172,5.2929911613464355,0.023693712428212166,0.9969311314587628,
static_default,0.09483982582230491,9.08533000946045,3.0045347213745117,0.852115273475647,0.9793381108358582,
static_default,0.2214933239623505,8.624035835266113,3.7434840202331543,0.5780624151229858,0.9499197119866438,
static_default,0.05869380710074664,9.639581680297852,4.533550262451172,0.37736383080482483,0.9878960322013928,
static_default,0.07121803270517016,2.564511775970459,0.8817652463912964,0.30658575892448425,0.9459595346452033,
static_default,0.22913726292510636,7.358960151672363,2.8772075176239014,0.708473801612854,0.9396061356607501,
static_default,0.114339305912062,9.323942184448242,3.843658447265625,0.6220573782920837,0.975771160029749,
static_default,0.03434708546661573,9.481071472167969,4.622635841369629,0.31004199385643005,0.9927807515226836,
static_default,0.07446520414879627,6.107223987579346,2.476771116256714,0.647026538848877,0.9759078135961801,
static_default,0.14913100801818208,4.908019542694092,2.0269174575805664,0.576984167098999,0.9410217249723056,
static_default,0.08506888423037931,9.676143646240234,4.742373943328857,0.09293106198310852,0.9825700170004847,
static_default,0.3801275528298443,12.163321495056152,4.317465782165527,0.7945671081542969,0.939390266364751,
static_default,0.4809768581268362,12.49021053314209,4.734268665313721,0.7317410111427307,0.9258391936499835,
static_default,0.08089455547579574,9.54129409790039,3.5987839698791504,0.7257329225540161,0.9831858305028323,
static_default,0.06099982822944377,8.3016357421875,4.49760627746582,0.07630741596221924,0.9854113388737801,
static_default,0.002063755027762888,9.094989776611328,4.599681377410889,0.02507053129374981,0.9995462805576366,
static_default,0.09500750483811862,9.327814102172852,4.847604751586914,0.1027846559882164,0.9798345954533557,
static_default,0.1816641406460541,8.28992748260498,3.803380012512207,0.18338967859745026,0.9571121582047319,
static_default,0.12103868053291504,9.51004409790039,3.9823925495147705,0.5942744016647339,0.9748649900914661,
static_default,0.3021433227388332,9.819173812866211,3.5847902297973633,0.7987454533576965,0.9402956515064732,
static_default,0.026364732305140075,3.541156768798828,1.5028561353683472,0.3587668240070343,0.9852195804302895,
static_default,0.1961676142493434,8.572422981262207,3.6594831943511963,0.600218653678894,0.9552567514442383,
static_default,0.17475669198388294,6.17299747467041,3.1651089191436768,0.17812834680080414,0.9449390485529808,
static_default,0.07651922089793982,3.1821980476379395,1.3102315664291382,0.3168472945690155,0.9530372139757192,
static_default,0.1474205165803661,6.080090045928955,2.59513783454895,0.5821051597595215,0.952655072969972,
static_default,0.0019267806324400139,3.7709872722625732,2.105590581893921,0.010792800225317478,0.9989786246888069,
static_default,0.02234287098509195,5.364196300506592,2.721101999282837,0.23372995853424072,0.9917041832338872,
static_default,0.2853045130692968,6.800177574157715,3.043210744857788,0.5670046806335449,0.9194678613093625,
static_default,0.12503549584142146,10.600589752197266,3.9054653644561768,0.7316327691078186,0.9766847166575606,
static_default,0.07527788025246068,8.394450187683105,4.378557205200195,0.07693453878164291,0.9822242509679985,
static_default,0.15043368925880182,5.526274681091309,3.2785022258758545,0.15718264877796173,0.9469996767688372,
static_default,0.13484565211266325,9.698062896728516,4.344834804534912,0.47747689485549927,0.9725725808507485,
static_default,0.1311766337507908,6.897068023681641,3.3061304092407227,0.38906028866767883,0.9626715801328658,
static_default,0.14749514402710284,7.020542621612549,2.6942052841186523,0.7336485385894775,0.9588464377980462,
static_default,0.2473558795697907,7.787271022796631,3.177980899810791,0.6841997504234314,0.9384275380610548,
static_default,0.12255714973692107,4.754062652587891,2.3697948455810547,0.23441669344902039,0.9497368444927796,
static_default,0.033016925827322775,8.136361122131348,3.9639296531677246,0.3444335460662842,0.9919169058810854,
static_default,0.26423245638269494,7.820693492889404,2.9531166553497314,0.7822818756103516,0.9346357757533984,
static_default,0.43659032798303393,10.85295295715332,3.3993265628814697,0.946417510509491,0.9226558033471838,
static_default,0.03932295136791948,9.57247543334961,3.8085315227508545,0.6495833992958069,0.9918177744072447,
static_default,0.1340370713494721,4.740614414215088,1.9496471881866455,0.5693848729133606,0.9450065007738913,
static_default,0.0635825207915535,8.954042434692383,4.017972946166992,0.48282745480537415,0.9858981669551721,
static_default,0.022164437218369706,4.859632968902588,2.1458182334899902,0.4638189375400543,0.9909195587712921,
static_default,0.2706335349493411,6.886357307434082,3.406181573867798,0.2710179388523102,0.9243722561871507,
static_default,0.18273089602866358,6.818857669830322,5.277998924255371,0.20412659645080566,0.9478030180408792,
static_default,0.02850584843776059,3.218644618988037,1.5297759771347046,0.1290254145860672,0.982442545410987,
static_default,0.032501522568633,8.080645561218262,4.1930623054504395,0.03732587769627571,0.9919879370525443,
static_default,0.16148734296973022,3.2320048809051514,1.3038893938064575,0.3607127070426941,0.9048252759599168,
static_default,0.05959460889450697,2.6065917015075684,0.9612401127815247,0.2590252757072449,0.9552959906350132,
static_default,0.38182895988213134,10.917084693908691,0.9362651705741882,0.3823726177215576,0.9324131555330496,
static_default,0.056984613854930234,7.109153747558594,3.5846736431121826,0.2840086817741394,0.9840961446790457,
static_default,0.24937081769588895,10.38640308380127,4.83910608291626,0.25084859132766724,0.9531071607942351,
static_default,0.20749989291100301,8.62505054473877,4.1087822914123535,0.4165521264076233,0.9530147278805202,
static_default,0.02866683916868716,2.9832215309143066,1.1917513608932495,0.29805541038513184,0.9809642087313499,
static_default,0.09161587142712245,8.05290412902832,0.7555081844329834,0.14762656390666962,0.9775024503784142,
static_default,0.1056788061994372,4.048096656799316,1.9462989568710327,0.2300121784210205,0.9491167458901864,
static_default,0.16607592586680678,6.3950395584106445,3.060469388961792,0.40771424770355225,0.9493757040964214,
static_default,0.03092306356197791,11.410143852233887,5.030446529388428,0.16427315771579742,0.9945943741454243,
static_default,0.22787139127120085,7.90170955657959,3.2460291385650635,0.6729332208633423,0.9439401876350237,
static_default,0.16568810032798417,4.779820442199707,2.59342885017395,0.1667371690273285,0.9329945145567174,
static_default,0.21415038234822217,5.6452226638793945,2.359750270843506,0.6099622845649719,0.9269033117848344,
static_default,0.14600015038704528,2.6880152225494385,0.8641543388366699,0.4116784632205963,0.8969658726757248,
static_default,0.06314230780712143,7.50115966796875,2.5754458904266357,0.8298836350440979,0.9833051858560565,
static_default,0.06412186793830427,2.355504274368286,1.1710429191589355,0.06647516787052155,0.9469985326930068,
static_default,0.16558664035204423,3.889376640319824,1.589026689529419,0.48352086544036865,0.9183289076173295,
static_default,0.11268376566560524,11.39097785949707,5.320184230804443,0.33777400851249695,0.980409061160296,
static_default,0.1051550340815508,2.706300973892212,0.9705924391746521,0.32367637753486633,0.9251953195900534,
static_default,0.35323059995545014,14.712803840637207,5.893017292022705,0.493129163980484,0.9531090146716065,
static_default,0.21824848451399495,5.450864315032959,2.934520721435547,0.22231994569301605,0.9230043598598228,
static_default,0.06526062928332753,5.301584243774414,2.700446844100952,0.1986440122127533,0.9756800761613424,
static_default,0.0964290579717247,8.183395385742188,3.22385311126709,0.6977230906486511,0.9767074631528128,
static_default,0.09807051338636034,3.0051791667938232,1.1515769958496094,0.35267290472984314,0.9367949578709592,
static_default,0.0031036015271548732,3.0918476581573486,1.3083469867706299,0.23866987228393555,0.9979944100783859,
static_default,0.07675803151314087,5.675313949584961,2.8776934146881104,0.24257026612758636,0.9733111714299212,
static_default,0.0896834426916238,4.598256587982178,1.897094964981079,0.544850766658783,0.9617386561667541,
static_default,0.0787646434868511,3.4967360496520996,1.4513252973556519,0.3815031349658966,0.9559420342790071,
static_default,0.41915157318892593,11.163829803466797,1.3325130939483643,0.4208376705646515,0.9276263062921464,
static_default,0.25858725237403046,8.238983154296875,3.931889295578003,0.2605152726173401,0.9391385443135534,
static_default,0.2583531517944147,7.517577648162842,3.810986042022705,0.27013376355171204,0.9335505527400437,
static_default,0.13808091929550842,4.671361446380615,1.9908077716827393,0.5142165422439575,0.9425792394224494,
static_default,0.1742435764851714,8.056478500366211,3.638374090194702,0.17637158930301666,0.9576601967948292,
static_default,0.10479058244233141,2.590009927749634,1.0425101518630981,0.19564181566238403,0.9222275771093227,
static_default,0.26082309716672836,5.5928263664245605,2.314419746398926,0.6257330179214478,0.9108853036762778,
static_default,0.07526273240617264,3.121372938156128,1.227690577507019,0.35598576068878174,0.9529112853871561,
static_default,0.08430194887539567,4.136994361877441,2.0058164596557617,0.24488699436187744,0.9600587389894165,
static_default,0.074600653682889,3.291658401489258,2.356574058532715,0.07665678858757019,0.9556774137342356,
static_default,0.17538468636251794,7.699514865875244,3.9356184005737305,0.17596668004989624,0.9554572892773775,
static_default,0.07763775996456658,7.046358108520508,3.545745372772217,0.28989800810813904,0.9782038728270411,
static_default,0.3531241189509599,8.24913501739502,3.508162498474121,0.6419655680656433,0.9178996788276346,
static_default,0.01856640619138767,6.116322040557861,2.6408042907714844,0.5586491227149963,0.9939472717874028,
static_default,0.04586050249987059,6.406869411468506,2.5262489318847656,0.6849545240402222,0.9857857052406316,
static_default,0.1379701634415542,4.514331340789795,1.8149079084396362,0.5729939937591553,0.9406873508451387,
static_default,0.03997812972560965,6.514877796173096,3.2437260150909424,0.304415762424469,0.987801980645325,
static_default,0.3285975495088447,8.74515151977539,4.245457649230957,0.34098994731903076,0.927571823509824,
static_default,0.035170631618784455,7.153255939483643,3.7952637672424316,0.1492268592119217,0.9902146509334404,
static_default,0.03777013794060975,2.141866445541382,1.5311857461929321,0.07871194928884506,0.9653427197663644,
static_default,0.028177067186163588,9.608625411987305,4.889206409454346,0.028775746002793312,0.9941521957626384,
static_default,0.08374606944391785,6.653088092803955,2.751706600189209,0.6371672749519348,0.9751378563203419,
static_default,0.12971227197226823,8.35527229309082,4.340308666229248,0.13029135763645172,0.9694254548190085,
static_default,0.20092782898249772,7.025778770446777,2.823028802871704,0.6904051899909973,0.9443929745263586,
static_default,0.33817342648408893,8.162711143493652,4.043172359466553,0.3893815577030182,0.9204380617804403,
static_default,0.09147078406063314,7.10017728805542,4.017116069793701,0.11170343309640884,0.9745619409783718,
static_default,0.013943031216548826,3.072944164276123,1.2074589729309082,0.3407793641090393,0.9909662839400755,
static_default,0.11140184501671335,7.053233623504639,3.5893847942352295,0.11394032835960388,0.9689022992150347,
static_default,0.3224987504595356,9.749956130981445,4.615251541137695,0.33211174607276917,0.9359642203900548,
static_default,0.2117738767459408,7.839192867279053,3.901857376098633,0.21288031339645386,0.9473916900965693,
static_default,0.12994271321645753,7.551560401916504,3.8944263458251953,0.13166768848896027,0.9661673734244894,
static_default,0.2798435637931181,8.409092903137207,3.5784106254577637,0.6306399703025818,0.9355862331694588,
static_default,0.05919311789448406,4.375118732452393,1.8582406044006348,0.4854186177253723,0.9733022304735498,
static_default,0.2811398114609366,8.346842765808105,0.16875965893268585,0.28124016523361206,0.9348306956016306,
static_default,0.11568171217291535,3.3236310482025146,1.5068309307098389,0.24584190547466278,0.9327297514167989,
static_default,0.01331409285946991,6.290162563323975,2.744469404220581,0.5410065054893494,0.9957756350707163,
static_default,0.16046817155659715,3.80322527885437,1.56005859375,0.46337631344795227,0.9190309878580749,
static_default,0.18065074278420043,4.795989036560059,2.0140790939331055,0.5519115328788757,0.9274005148879778,
static_default,0.1158051366238228,3.7666525840759277,1.5253132581710815,0.46548083424568176,0.940344418430421,
static_default,0.20044551966648894,5.568873405456543,2.6707847118377686,0.39861416816711426,0.9305132816306514,
static_default,0.12559211021515196,6.353621006011963,4.6729326248168945,0.18396426737308502,0.9612322953537035,
static_default,0.07993886227303977,4.392875671386719,2.2021689414978027,0.14432160556316376,0.964255677640346,
static_default,0.11879877220100842,9.440110206604004,4.424380779266357,0.40126293897628784,0.9751438637056966,
static_default,0.0976217985202893,7.3227458000183105,3.780914068222046,0.10275597125291824,0.9736881502906903,
static_default,0.14605701115878975,9.315130233764648,4.689136505126953,0.15024195611476898,0.9691250141493268,
static_default,0.17138403402589025,8.629109382629395,3.655869483947754,0.6038536429405212,0.9610512670342919,
static_default,0.24070991396446514,7.0593085289001465,3.4750216007232666,0.24330414831638336,0.9340522449776147,
static_default,0.27017706992961227,9.881302833557129,3.479398727416992,0.8179019689559937,0.9467708999085317,
static_default,0.14257998092390986,8.12492561340332,3.288802146911621,0.6583936810493469,0.9655083436479942,
static_default,0.2929408399449064,8.514032363891602,3.452110767364502,0.703022301197052,0.9334752512208633,
static_default,0.2505494935967822,7.639607906341553,3.785520553588867,0.25983595848083496,0.9364906222026089,
static_default,0.29458060893785293,9.774834632873535,4.623214244842529,0.2960793673992157,0.9414900266075708,
static_default,0.022285059732717133,4.893740177154541,2.153846502304077,0.4568752646446228,0.9909337081650833,
static_default,0.14649837180458067,10.69076919555664,4.654332160949707,0.4980190396308899,0.9729639651519184,
static_default,0.33789899475881935,8.728292465209961,4.284948348999023,0.33996036648750305,0.9254595501869131,
static_default,0.12890089463018792,8.13631534576416,4.279796600341797,0.13386136293411255,0.9688088270455127,
static_default,0.06640736036928933,10.895978927612305,8.512910842895508,0.07988326251506805,0.9878845064158897,
static_default,0.22421154954393377,6.977212429046631,2.7828664779663086,0.7027563452720642,0.9377313291897541,
static_default,0.0207283135834624,7.280264377593994,3.6016321182250977,0.022111395373940468,0.9943217821301176,
static_default,0.10263480509856976,6.9474663734436035,3.7397820949554443,0.10945110023021698,0.9708841610923397,
static_default,0.2589270274667643,8.970898628234863,3.997145652770996,0.529034435749054,0.9438934087976374,
static_default,0.2888279092834097,8.212030410766602,4.012764930725098,0.2901226282119751,0.9320473537119931,
static_default,0.04660362719036171,9.465200424194336,4.481198310852051,0.1403454691171646,0.990200885775485,
static_default,0.40630646726428415,11.618582725524902,4.396955966949463,0.7563900351524353,0.9324224180780095,
static_default,0.19984525453656551,7.6846795082092285,3.5165469646453857,0.20016221702098846,0.9493069625500244,
static_default,0.036000384359533295,8.836181640625,4.742336273193359,0.03702789172530174,0.9918846605585514,
static_default,0.14284148002285296,10.672297477722168,4.691413879394531,0.4798183739185333,0.9735849015752942,
static_default,0.14135636839859725,6.283329486846924,3.2970504760742188,0.14478518068790436,0.9559958660754799,
static_default,0.08392280002046855,11.463977813720703,5.231301784515381,0.37031564116477966,0.9854652715108049,
static_default,0.2981512602480029,7.578390121459961,3.6253104209899902,0.2999534606933594,0.9242938630550682,
static_default,0.10846354070239185,8.63844108581543,4.570451259613037,0.1359599232673645,0.9751995602253247,
static_default,0.2617234852761524,8.693573951721191,4.071562767028809,0.4681388735771179,0.9415489017271756,
static_default,0.18544526612794301,8.616739273071289,3.9253745079040527,0.48912009596824646,0.957863808625668,
static_default,0.2476954577955087,8.33204460144043,3.9519474506378174,0.24785375595092773,0.9422603817632287,
static_default,0.24863059864217005,8.19433307647705,4.124884605407715,0.24930866062641144,0.9411034778285577,
static_default,0.20350742722035725,6.67866325378418,2.5209896564483643,0.7562904357910156,0.940859523352986,
static_default,0.2746243119222633,11.31105899810791,4.506529331207275,0.6497379541397095,0.9525924704528199,
static_default,0.20201011620686005,8.401921272277832,4.015174865722656,0.4103838801383972,0.9530423693342729,
static_default,0.06340066546087937,4.884435176849365,2.0724551677703857,0.5333057641983032,0.9743723650171563,
static_default,0.3778612801583304,11.899397850036621,4.696997165679932,0.5732182264328003,0.9384453360230852,
static_default,0.1563140820773812,5.766407012939453,2.31845760345459,0.6567535400390625,0.9472154506114095,
static_default,0.1397642030552179,6.245736598968506,5.390087604522705,0.21828077733516693,0.956224513193727,
static_default,0.015882997600309753,8.64468002319336,3.914384603500366,0.4753970801830292,0.9963321096879787,
static_default,0.19845449003999605,7.8708577156066895,3.9673635959625244,0.20694945752620697,0.950812538917227,
static_default,0.22137122761308678,9.273542404174805,4.725710868835449,0.2320788949728012,0.9533705652946729,
static_default,0.03589558722995405,2.9982054233551025,1.1872323751449585,0.3062759041786194,0.976338568093333,
static_default,0.04483219991508315,4.570995807647705,2.281304121017456,0.14447113871574402,0.9805745795373536,
static_default,0.06266264871724227,7.91793966293335,4.238504886627197,0.06281159073114395,0.9842962607908019,
static_default,0.3056100702166276,12.601187705993652,5.366102695465088,0.42940348386764526,0.952643548691849,
static_default,0.023228171775633997,3.927802324295044,1.7244406938552856,0.37371453642845154,0.9882419678619364,
static_default,0.2716603199218638,7.887836933135986,3.9966819286346436,0.2729678452014923,0.9334124857214563,
static_default,0.1840202743476748,3.6261112689971924,1.326137900352478,0.5530881285667419,0.9034047658175468,
static_default,0.10856341367717501,7.868853569030762,4.0253682136535645,0.11438049376010895,0.9727823143976301,
static_default,0.009858198905020451,8.461723327636719,4.568912029266357,0.022971946746110916,0.9976726426171704,
static_default,0.10779166048761955,3.2021965980529785,1.2742400169372559,0.36752769351005554,0.9348688562809914,
static_default,0.20349955166362974,4.154969692230225,1.7461849451065063,0.489133358001709,0.9066187965195674,
static_default,0.11985974184830937,6.6116623878479,2.7719082832336426,0.6180418729782104,0.9643885173252136,
static_default,0.03561978695480992,10.058768272399902,5.366133213043213,0.0379810594022274,0.9929426555140607,
static_default,0.08678654718565465,8.087872505187988,4.503721237182617,0.09370104968547821,0.9787669316531421,
static_default,0.32158948150890343,10.196029663085938,5.032304763793945,0.3340621292591095,0.9388474754433045,
static_default,0.28653631812782343,8.521920204162598,3.989112377166748,0.3579488694667816,0.9349406295182993,
static_default,0.08331854215281738,6.17169713973999,3.1180667877197266,0.25783252716064453,0.9733594457983503,
static_default,0.39603405918136353,10.527159690856934,3.806550979614258,0.8262165188789368,0.9274874971104535,
static_default,0.11978312642121074,10.369134902954102,5.067847728729248,0.17104023694992065,0.977160060535177,
static_default,0.25752766285319784,10.08319091796875,3.9271247386932373,0.7123938202857971,0.9501915344005566,
static_default,0.008260691102022412,6.097739219665527,3.102247476577759,0.24289613962173462,0.9972942380534741,
static_default,0.08475806579165518,3.205418586730957,1.2828527688980103,0.35929247736930847,0.9484781063492926,
static_default,0.11219008631506115,8.509469985961914,3.6873936653137207,0.560483992099762,0.9739748295862858,
static_default,0.06706611815079812,9.40361213684082,4.430314540863037,0.1273978054523468,0.9858371034586778,
static_default,0.06328894335433892,4.848813056945801,2.0935139656066895,0.5018740892410278,0.9742314213546577,
static_default,0.12369710126464444,3.095128297805786,1.205309271812439,0.3658197224140167,0.9231414656412447,
static_default,0.10294300259562728,8.13399600982666,4.184962272644043,0.10614513605833054,0.9750045490344468,
static_default,0.07376302174532226,2.250521183013916,0.9099462628364563,0.1047501340508461,0.9365283973497869,
static_default,0.4407930686421745,11.00655746459961,4.408879280090332,0.6673485636711121,0.9229877573221573,
static_default,0.13162952511302917,7.498634338378906,3.932384490966797,0.13286636769771576,0.9654980410984662,
static_default,0.338122407773369,9.358535766601562,4.020391941070557,0.6189032196998596,0.9302600129461271,
static_default,0.10401960252779568,7.260191440582275,3.5269758701324463,0.3757787048816681,0.971749966990662,
static_default,0.11524164670192583,2.6157588958740234,0.9355372190475464,0.290949285030365,0.9156048159600678,
static_default,0.12048982848459674,4.4002299308776855,1.7432013750076294,0.5742198824882507,0.9466944049185683,
static_default,0.23683279577346114,8.046910285949707,3.6703312397003174,0.5100464224815369,0.9428198597090736,
static_default,0.13159721598670338,3.674931764602661,1.7374227046966553,0.22075404226779938,0.9308571054323994,
static_default,0.08243489220016219,3.6809310913085938,1.785138487815857,0.17084644734859467,0.956190871384077,
static_default,0.06253388770920788,6.635143280029297,3.324799060821533,0.2921625077724457,0.9813266939737191,
static_default,0.14239242961295723,8.38988971710205,4.299458980560303,0.14517763257026672,0.9666226626910644,
static_default,0.20096399058181505,9.822839736938477,4.80998420715332,0.20102664828300476,0.959902648526513,
