source_id,R_peri_kpc_4gyr,R_peri_kpc_8gyr,R_peri_kpc_delta_8minus4,R_peri_kpc_abs_delta,R_apo_kpc_4gyr,R_apo_kpc_8gyr,R_apo_kpc_delta_8minus4,R_apo_kpc_abs_delta,z_max_kpc_4gyr,z_max_kpc_8gyr,z_max_kpc_delta_8minus4,z_max_kpc_abs_delta
4537119583676485888,0.176229447672564,0.18682068259881054,0.010591234926246557,0.010591234926246557,7.546813488006592,7.555604408667054,0.008790920660461943,0.008790920660461943,3.8906373977661133,3.8709473609924316,-0.01969003677368164,0.01969003677368164
4605148051709428096,0.024619876328497162,0.025200735543034918,0.0005808592145377552,0.0005808592145377552,7.159502029418945,7.15877752354392,-0.0007245058750253719,0.0007245058750253719,3.0553622245788574,3.0494420528411865,-0.0059201717376708984,0.0059201717376708984
4635714784197377408,0.011372270200854323,0.020842146311535227,0.009469876110680904,0.009469876110680904,7.5386176109313965,7.535444790247125,-0.0031728206842718265,0.0031728206842718265,3.7141809463500977,3.729646921157837,0.015465974807739258,0.015465974807739258
4642014676586497920,0.05835695808947746,0.060055025419490836,0.0016980673300133753,0.0016980673300133753,7.9088921546936035,7.908419743444353,-0.0004724112492509036,0.0004724112492509036,3.147061586380005,3.1466705799102783,-0.0003910064697265625,0.0003910064697265625
4684098381060584832,0.12877326253994192,0.13402988933344684,0.005256626793504915,0.005256626793504915,8.002225875854492,8.002233218822948,7.342968455503751e-06,7.342968455503751e-06,4.121144771575928,4.092142105102539,-0.029002666473388672,0.029002666473388672
4741714714501659008,0.19469447003243484,0.21066456281975263,0.015970092787317786,0.015970092787317786,8.175820350646973,8.240446962026379,0.06462661137940628,0.06462661137940628,4.310523509979248,4.326765537261963,0.016242027282714844,0.016242027282714844
4780282558746990080,0.00284750122708078,0.016097104885214618,0.013249603658133838,0.013249603658133838,8.75280475616455,8.753029246432321,0.0002244902677706051,0.0002244902677706051,3.8464925289154053,3.858159065246582,0.011666536331176758,0.011666536331176758
4796586598199456000,0.1145721900761072,0.11761066876639292,0.0030384786902857286,0.0030384786902857286,9.75381088256836,9.750994669691192,-0.002816212877167601,0.002816212877167601,3.7380857467651367,3.737126588821411,-0.0009591579437255859,0.0009591579437255859
5161949360010825216,0.004011530579749616,0.004575025441551668,0.0005634948618020528,0.0005634948618020528,8.89694881439209,8.903489530319671,0.006540715927581431,0.006540715927581431,4.511333465576172,4.804945468902588,0.293612003326416,0.293612003326416
5193945771151835904,0.33278054851906896,0.34236512062801766,0.009584572108948697,0.009584572108948697,7.737797737121582,7.830001555528757,0.0922038184071754,0.0922038184071754,3.841137409210205,3.9641306400299072,0.12299323081970215,0.12299323081970215
5241331148942594944,0.03480022036728442,0.036471888500894875,0.0016716681336104572,0.0016716681336104572,8.030902862548828,8.030797503046703,-0.00010535950212542389,0.00010535950212542389,4.238988876342773,4.225543975830078,-0.013444900512695312,0.013444900512695312
5269723116106466688,0.19077582304318175,0.19042889870698984,-0.0003469243361919061,0.0003469243361919061,8.200895309448242,8.264344375633085,0.0634490661848428,0.0634490661848428,4.146296977996826,4.15574312210083,0.009446144104003906,0.009446144104003906
