variant,R_peri_kpc,R_apo_kpc,z_max_kpc,min_r_sph_kpc,ecc
mcmillan17,0.011401671403463652,7.708205699920654,3.8970961570739746,0.028263917192816734,0.9970460488843468
mcmillan17,0.11948124451538208,8.07882308959961,3.822570323944092,0.12107820808887482,0.9708522056156921
mcmillan17,0.04702810244950796,9.068960189819336,3.7840800285339355,0.5346914529800415,0.9896822810776553
mcmillan17,0.08562507254819561,4.99845027923584,2.3854455947875977,0.31179079413414,0.9663163636950625
mcmillan17,0.0356124404106414,3.1886675357818604,1.2718654870986938,0.4394986033439636,0.9779098337156841
mcmillan17,0.03741790779633759,8.11853313446045,1.0456115007400513,0.037776701152324677,0.9908243912690325
mcmillan17,0.03129108308947302,2.710179328918457,1.2472654581069946,0.03628798946738243,0.9771720439130659
mcmillan17,0.2771401316926351,7.157809734344482,2.5880866050720215,0.796851396560669,0.9254493610081724
mcmillan17,0.16270838689409164,5.935451030731201,2.83009672164917,0.30225929617881775,0.946636886394337
mcmillan17,0.04324612747616246,2.8244054317474365,1.0953640937805176,0.40302014350891113,0.9698386456073687
mcmillan17,0.004299862508523759,1.9123125076293945,1.4271196126937866,0.3010827898979187,0.995513059838788
mcmillan17,0.12890541904550507,5.541018486022949,2.141110897064209,0.6909377574920654,0.9545301061517688
mcmillan17,0.06231257559203946,4.048622131347656,1.7760473489761353,0.2679244875907898,0.9696844732236447
mcmillan17,0.09135546755874675,3.7665274143218994,1.6479580402374268,0.39392486214637756,0.9526395847899806
mcmillan17,0.13095540464225122,7.220465660095215,0.06936697661876678,0.1311817765235901,0.964372764533811
mcmillan17,0.09965445926507928,3.6880078315734863,1.5336848497390747,0.4688934087753296,0.9473794379683113
mcmillan17,0.08605035042692319,8.024081230163574,0.1101292222738266,0.08608007431030273,0.978779542706098
mcmillan17,0.029840760058202655,6.094655513763428,3.1701176166534424,0.03539840504527092,0.9902552769324874
mcmillan17,0.09971175248482977,3.186950922012329,1.3181231021881104,0.3989078998565674,0.9393234034885646
mcmillan17,0.0280169842548284,2.8951773643493652,1.2379566431045532,0.2923901081085205,0.9808312545019757
mcmillan17,0.07716482896487079,2.406494140625,0.8246066570281982,0.43223097920417786,0.9378619770993656
mcmillan17,0.13239997094439226,3.0281639099121094,1.3682783842086792,0.22087892889976501,0.9162175004616503
mcmillan17,0.06187823545948363,9.884428977966309,3.990659236907959,0.5514159202575684,0.9875575459048845
mcmillan17,0.08261726789943873,2.6758334636688232,1.0767518281936646,0.33606553077697754,0.9400987902709662
mcmillan17,0.2045044597676728,4.68597412109375,1.9157772064208984,0.604202926158905,0.9163662793379822
mcmillan17,0.03301572900529876,7.062551498413086,3.6154229640960693,0.035165946930646896,0.9906939845830167
mcmillan17,0.04448475501708767,2.6933345794677734,1.107918620109558,0.2628694176673889,0.967503513137796
mcmillan17,0.2013652835704875,8.582000732421875,3.238455295562744,0.7128245830535889,0.9541484931394524
mcmillan17,0.18369458438408368,8.120667457580566,1.1205979585647583,0.1842622607946396,0.9557594952012413
mcmillan17,0.12914952626137652,8.120077133178711,3.293853998184204,0.6251241564750671,0.968688088812887
mcmillan17,0.07132776572919798,5.64095401763916,2.3966846466064453,0.5727912783622742,0.9750265240986978
mcmillan17,0.07634155869152832,8.592411994934082,2.8997440338134766,0.7824150323867798,0.9823869583512156
mcmillan17,0.04788623261958356,2.8430440425872803,1.057518720626831,0.4514676034450531,0.9668714025860363
mcmillan17,0.08419602636065629,7.715741157531738,3.558234691619873,0.08470406383275986,0.9784111014292451
mcmillan17,0.1295217646558914,2.795833110809326,0.9938226342201233,0.4991189241409302,0.9114488531000576
mcmillan17,0.2134338253916451,7.675479888916016,3.2259044647216797,0.6059510707855225,0.9458901863752033
mcmillan17,0.08931102175288551,2.9867448806762695,1.255818486213684,0.34017446637153625,0.9419314703075735
mcmillan17,0.06149217509210209,3.0603628158569336,1.1595802307128906,0.4752211272716522,0.9606053610623287
mcmillan17,0.026271561553158018,9.854449272155762,3.8416409492492676,0.6034551858901978,0.9946822581074187
mcmillan17,0.014951169140688112,4.015581130981445,1.6688296794891357,0.5003491640090942,0.9925810448708052
mcmillan17,0.17699153067856566,10.165987968444824,3.8362953662872314,0.6517047882080078,0.9657755232535139
mcmillan17,0.11704027841296576,8.214070320129395,4.020339488983154,0.12177310138940811,0.9719028388763815
mcmillan17,0.07239153215493939,5.341424465179443,2.3451156616210938,0.5084583759307861,0.9732567445252728
mcmillan17,0.007101634308683418,3.3576111793518066,1.3456348180770874,0.4601711630821228,0.9957787575332723
mcmillan17,0.0969156277269603,3.523738384246826,1.3416931629180908,0.5479423403739929,0.9464651262415836
mcmillan17,0.006078551990112348,9.250581741333008,3.975069046020508,0.2911836504936218,0.9986866641320958
mcmillan17,0.11480196330055185,3.4920051097869873,1.3081721067428589,0.563101053237915,0.9363415004050785
mcmillan17,0.007077269504634672,3.0652120113372803,1.2820111513137817,0.35313501954078674,0.9953928365087448
mcmillan17,0.09598445441763476,4.781813621520996,2.0391132831573486,0.5333803296089172,0.960644351027522
mcmillan17,0.0964995494790845,6.325939178466797,2.6650476455688477,0.5959230065345764,0.9699492502562347
mcmillan17,0.04304488910666274,2.3585336208343506,0.8536664247512817,0.3664575517177582,0.9641528362046179
mcmillan17,0.1383082345295018,7.996816635131836,3.8931691646575928,0.14052024483680725,0.9659972682053596
mcmillan17,0.06958796757900768,4.521209239959717,2.0118627548217773,0.4377070367336273,0.969683710940342
mcmillan17,0.038913487815271465,8.360121726989746,2.9626007080078125,0.7473606467247009,0.9907338195828305
mcmillan17,0.21470397314610862,7.473187446594238,3.5743160247802734,0.21569208800792694,0.9441448997068795
mcmillan17,0.02395333253066165,4.3741350173950195,1.8897019624710083,0.4780377447605133,0.9891073891086949
mcmillan17,0.10041559678973036,6.81873083114624,2.5946383476257324,0.7167379856109619,0.970974570971846
mcmillan17,0.035271285848427814,11.265703201293945,5.126565456390381,0.07544341683387756,0.9937578328508648
mcmillan17,0.200365535792695,7.253199577331543,3.4664745330810547,0.20419670641422272,0.9462363224170695
mcmillan17,0.10697082346070516,11.97519302368164,4.254330158233643,0.6299628615379333,0.9822927705973785
mcmillan17,0.12089093468854287,7.350024700164795,3.3894612789154053,0.4169943928718567,0.9676369161165301
mcmillan17,0.14190662947056276,5.986847877502441,2.6838269233703613,0.47452396154403687,0.9536915275985984
mcmillan17,0.05716902315174652,2.9525883197784424,1.165601134300232,0.41031503677368164,0.9620108755371696
mcmillan17,0.042606240055136115,4.457243919372559,2.0484020709991455,0.3571441173553467,0.9810632627551515
mcmillan17,0.12246898219985472,9.886449813842773,4.5609259605407715,0.15942910313606262,0.9755280296112948
mcmillan17,0.1932123323774048,8.084821701049805,3.983633518218994,0.2070028930902481,0.9533192708323737
mcmillan17,0.1262620061035276,3.109389066696167,1.2270193099975586,0.4513294994831085,0.9219557342477738
mcmillan17,0.06350534166458194,5.959165096282959,3.054713487625122,0.06715035438537598,0.97891123470265
mcmillan17,0.2406718217852568,10.07774543762207,4.153375625610352,0.4709409177303314,0.9533510196894128
mcmillan17,0.1819305339335004,9.66375732421875,3.9724583625793457,0.4152446985244751,0.9630436112632068
mcmillan17,0.21390071889852275,7.046263217926025,2.416165590286255,0.8215650320053101,0.9410755126854399
mcmillan17,0.2847830014938806,8.75672435760498,2.900212526321411,0.8369004130363464,0.9370054150965675
mcmillan17,0.008185264345304108,3.501750946044922,1.466457724571228,0.4240971803665161,0.9953359469490792
mcmillan17,0.20275337962485748,7.8752851486206055,3.5822367668151855,0.20688894391059875,0.949801333847093
mcmillan17,0.19182187643714557,10.992630958557129,3.3799514770507812,0.7938597798347473,0.9656984781880491
mcmillan17,0.02301329240762989,7.478975772857666,3.075725793838501,0.6091643571853638,0.9938647491465474
mcmillan17,0.15889118027345964,5.310665607452393,1.9999299049377441,0.711190402507782,0.9418997968427625
mcmillan17,0.23440195457494176,7.7187180519104,3.0357682704925537,0.6991589069366455,0.9410540883618506
mcmillan17,0.0064486379543633385,8.142401695251465,3.617281198501587,0.00693292822688818,0.9984172888958124
mcmillan17,0.16459273634095184,5.8794450759887695,2.974278211593628,0.169830784201622,0.9455355040945689
mcmillan17,0.16556280778682425,8.201373100280762,2.985459327697754,0.7458727955818176,0.9604245067475217
mcmillan17,0.02678806710263268,2.070793628692627,1.3390864133834839,0.028255190700292587,0.9744581418150902
mcmillan17,0.02166961182327542,2.113074779510498,1.0374420881271362,0.021782895550131798,0.9796981672267223
mcmillan17,0.08505057990743314,8.302468299865723,3.7222776412963867,0.43707960844039917,0.9797197285331813
mcmillan17,0.0417963678079602,12.746288299560547,4.781989574432373,0.42610010504722595,0.9934632325488723
mcmillan17,0.2214851124974974,5.588782787322998,2.752683639526367,0.23265963792800903,0.9237607916480617
mcmillan17,0.0943721233005462,6.435210704803467,2.8000268936157227,0.5318418145179749,0.9710939807993983
mcmillan17,0.29550160699342215,12.406249046325684,3.7543303966522217,0.7851693034172058,0.9534707277667737
mcmillan17,0.054409872794652016,6.945287227630615,3.2415170669555664,0.37896642088890076,0.9844536493468135
mcmillan17,0.25383816653375596,7.7806477546691895,3.837984561920166,0.25925764441490173,0.9368128417864598
mcmillan17,0.2697910028748156,6.169973373413086,2.6630706787109375,0.5992327928543091,0.9162109086263395
mcmillan17,0.11753833758151215,11.394048690795898,5.336232662200928,0.11845069378614426,0.9795791253991709
mcmillan17,0.13931555494193715,7.866814613342285,3.593996524810791,0.42406612634658813,0.965197779198288
mcmillan17,0.056649590543810545,7.452999114990234,3.3815157413482666,0.4325331449508667,0.9849128520480421
mcmillan17,0.13604461553011013,12.373458862304688,5.806460380554199,0.13799448311328888,0.9782493980242839
mcmillan17,0.07231566415733715,2.885256052017212,1.1789216995239258,0.282937616109848,0.9510979471693938
mcmillan17,0.005248822992239189,3.6557834148406982,2.2619969844818115,0.013423828408122063,0.9971325994139041
mcmillan17,0.04435148206086753,7.544246673583984,5.313379287719727,0.44411996006965637,0.9883110210473126
mcmillan17,0.11735667810986133,4.765231132507324,1.7621557712554932,0.6947554349899292,0.9519284925691783
mcmillan17,0.05699009489828041,2.011826515197754,1.2093530893325806,0.05783553048968315,0.9449056096899426
mcmillan17,0.05102170621081317,6.833177089691162,2.5813159942626953,0.7190520167350769,0.9851771548952988
mcmillan17,0.09764685343850842,13.017158508300781,4.531067371368408,0.6045467853546143,0.9851089130573939
mcmillan17,0.16707207784007136,9.456693649291992,4.567923545837402,0.17601296305656433,0.9652792716329225
mcmillan17,0.011054817666088868,8.39716911315918,3.4930126667022705,0.012645923532545567,0.9973704749642641
mcmillan17,0.05684165843250888,2.0202760696411133,0.7598713040351868,0.2394178956747055,0.9452687176424752
mcmillan17,0.03920955383021798,10.325838088989258,4.6455583572387695,0.04027104750275612,0.9924342742684098
mcmillan17,0.028973070990360086,2.4047083854675293,0.8889442086219788,0.3568566143512726,0.976189923366118
mcmillan17,0.15439879243354768,8.186598777770996,4.093521595001221,0.1655338853597641,0.9629783389495076
mcmillan17,0.08711984406804138,6.142239570617676,2.6264724731445312,0.5670368075370789,0.9720292767623404
mcmillan17,0.09293709754088975,9.157123565673828,3.8756303787231445,0.4944092035293579,0.9799056242062327
mcmillan17,0.03122429596059306,12.03789234161377,3.63175892829895,0.748593270778656,0.9948257528867717
mcmillan17,0.005970714786137141,3.3585703372955322,1.2558012008666992,0.5350224375724792,0.9964507998602408
mcmillan17,0.2659650529082764,7.4179463386535645,3.538936138153076,0.26714393496513367,0.9307735242235228
mcmillan17,0.030271177962396,2.6135377883911133,0.9622697234153748,0.41105079650878906,0.9771003288455083
mcmillan17,0.04513522210987225,3.818413257598877,1.7822990417480469,0.21378782391548157,0.9766353535632223
mcmillan17,0.1620606657766407,6.305355072021484,2.5839295387268066,0.6456520557403564,0.9498839498350187
mcmillan17,0.09969966702506385,9.672351837158203,4.0195512771606445,0.5215312242507935,0.9795949362357773
mcmillan17,0.17586784397138522,5.498194694519043,2.334665536880493,0.5838181972503662,0.9380099028594159
mcmillan17,0.04868595781650874,3.280284881591797,1.3693655729293823,0.39564773440361023,0.9707501446151675
mcmillan17,0.06808645819152616,5.903494834899902,2.9681947231292725,0.06894925981760025,0.9771965063021761
mcmillan17,0.159087269298365,4.981982231140137,1.8624160289764404,0.7039661407470703,0.9381112162421472
mcmillan17,0.10888991195846405,3.603628158569336,1.5829030275344849,0.36885008215904236,0.9413390534996193
mcmillan17,0.2541798647712921,8.206920623779297,3.5241758823394775,0.44629812240600586,0.9399180130019154
mcmillan17,0.059610011019870526,7.91666316986084,3.0843985080718994,0.6727473735809326,0.9850531671450881
mcmillan17,0.18869423121868487,10.164656639099121,4.648512840270996,0.19480201601982117,0.9635491477914352
mcmillan17,0.07877381419095969,2.8614675998687744,1.4892445802688599,0.0792887955904007,0.9464167712118627
mcmillan17,0.016606654716083406,7.501895427703857,4.673454284667969,0.03222549334168434,0.9955824565760476
mcmillan17,0.07313548954273494,8.457715034484863,3.8823392391204834,0.0767725482583046,0.9828538809027906
mcmillan17,0.46985038436917675,13.35714340209961,4.474573612213135,0.7413090467453003,0.9320386785985285
mcmillan17,0.06567001721792788,8.544344902038574,3.9949774742126465,0.24972905218601227,0.9847456670322243
mcmillan17,0.04066791697838029,6.443575859069824,2.489663600921631,0.6970391869544983,0.9874563886297424
mcmillan17,0.0815584294729422,6.698009490966797,3.5403802394866943,0.08520816266536713,0.9759399329190136
mcmillan17,0.08302164715905838,9.813431739807129,3.854496479034424,0.6001404523849487,0.9832219394336965
mcmillan17,0.06992967778264995,5.639294147491455,2.8500008583068848,0.07093887031078339,0.975502912506923
mcmillan17,0.07773560180276551,1.9971530437469482,0.6722005605697632,0.3316921889781952,0.9250700976464493
mcmillan17,0.16392774649980738,5.8847856521606445,2.1121294498443604,0.7691964507102966,0.9457974826394947
mcmillan17,0.05966606742654991,3.459035634994507,1.6423503160476685,0.13867519795894623,0.9660863167880945
mcmillan17,0.06317414606732301,2.4819791316986084,1.0092159509658813,0.26397520303726196,0.9503572954766986
mcmillan17,0.11825721147664527,6.943939685821533,3.271136522293091,0.11848266422748566,0.9665097948424839
mcmillan17,0.14696771239505316,7.570526123046875,3.782100200653076,0.20769397914409637,0.9619130988559741
mcmillan17,0.003756205189107856,11.83486557006836,4.364575386047363,0.5864427089691162,0.9993654320138924
mcmillan17,0.08758247194694513,2.8009450435638428,1.194678783416748,0.26272693276405334,0.9393583952538825
mcmillan17,0.2648794439155399,10.310829162597656,4.121842384338379,0.5778935551643372,0.9499079534486399
mcmillan17,0.09589635415070416,3.4623610973358154,1.5654278993606567,0.21710756421089172,0.9460992604058811
mcmillan17,0.0196987409845301,8.269845962524414,4.1197004318237305,0.02379791997373104,0.9952473286075187
mcmillan17,0.011888573893009066,4.143279075622559,2.097454071044922,0.013939212076365948,0.9942776923119357
mcmillan17,0.06397559738446362,8.684635162353516,4.063973903656006,0.08586469292640686,0.985374684246124
mcmillan17,0.12485975793629926,4.776679515838623,1.9802347421646118,0.5782328844070435,0.9490528379097782
mcmillan17,0.06692096480571852,9.534398078918457,4.613885879516602,0.07411721348762512,0.9860600476869977
mcmillan17,0.1795266902531713,10.829761505126953,4.3521904945373535,0.46241092681884766,0.9673863219733848
mcmillan17,0.1966013376749777,11.023039817810059,1.0606703758239746,0.19676287472248077,0.9649540774164844
mcmillan17,0.1926774627691031,7.0393195152282715,2.8250021934509277,0.6750831604003906,0.9467152811719074
mcmillan17,0.04714431697997712,5.509405612945557,2.624566078186035,0.06702858209609985,0.983031083109296
mcmillan17,0.051339357479995504,8.198875427246094,4.0159173011779785,0.05149654299020767,0.9875544191709912
mcmillan17,0.06833083106854014,5.791625022888184,2.4493861198425293,0.5815761685371399,0.9766787215564425
mcmillan17,0.07679125575851593,7.276949882507324,3.4129958152770996,0.07967087626457214,0.9791150506076626
mcmillan17,0.07386292169928572,6.320248603820801,3.003976583480835,0.3464604616165161,0.9768965801098447
mcmillan17,0.06236723099912071,6.703178405761719,3.38745379447937,0.06805469840765,0.9815632812643387
mcmillan17,0.02641602933142552,2.799558639526367,1.1456854343414307,0.3329000771045685,0.981304836435705
mcmillan17,0.03280021244619711,3.8247289657592773,1.4624600410461426,0.5743463039398193,0.9829941856919637
mcmillan17,0.03816113849907241,4.347744464874268,1.7359929084777832,0.5823101997375488,0.982598285530942
mcmillan17,0.2842498577343878,12.472880363464355,4.30409574508667,0.6898513436317444,0.9554367082869398
mcmillan17,0.10735534806125838,10.22360897064209,3.9508886337280273,0.6055104732513428,0.9792167807864944
mcmillan17,0.16180157567343847,8.80554485321045,4.180449485778809,0.16437195241451263,0.9639131649576347
mcmillan17,0.3127305871971663,10.87385082244873,4.771186828613281,0.3907563090324402,0.9440882650838252
mcmillan17,0.321381806293978,9.678671836853027,1.3433693647384644,0.3247872591018677,0.9357239835379844
mcmillan17,0.2664873365725708,8.819866180419922,3.154836654663086,0.7713820934295654,0.9413433923577352
mcmillan17,0.0908601869426608,8.21557903289795,4.988062381744385,0.09369801729917526,0.97812295147465
mcmillan17,0.06338589012448598,6.876120567321777,5.419184684753418,0.08767127990722656,0.9817318737252643
mcmillan17,0.00405915413419873,8.09278678894043,4.407144546508789,0.023755937814712524,0.998997349298051
mcmillan17,0.07031122309040257,8.213852882385254,4.076656341552734,0.07958666980266571,0.9830251496239846
mcmillan17,0.05882446726389258,2.7937240600585938,0.9978646039962769,0.48209309577941895,0.9587565528155222
mcmillan17,0.23194093166374533,10.44605541229248,1.0596140623092651,0.23315128684043884,0.9565572183783292
mcmillan17,0.005502137716968832,10.019679069519043,3.290477752685547,0.7583327293395996,0.9989023365057986
mcmillan17,0.016540885699212853,6.480571269989014,2.5421411991119385,0.680972158908844,0.9949082345193222
mcmillan17,0.27467974747635404,9.105907440185547,3.696556329727173,0.5079917907714844,0.9414365557333907
mcmillan17,0.031064512024715184,2.4349803924560547,1.0158616304397583,0.20728135108947754,0.9748062073255264
mcmillan17,0.019237079994805648,8.018123626708984,4.176385402679443,0.021678423509001732,0.9952130853157404
mcmillan17,0.28049889324874766,12.141324043273926,5.005635738372803,0.447711706161499,0.9548377247555149
mcmillan17,0.28196003620439514,8.744524002075195,3.0602617263793945,0.7952385544776917,0.9375260544396562
mcmillan17,0.1594016251056735,3.9099631309509277,1.5092724561691284,0.5931661128997803,0.9216577354642738
mcmillan17,0.060575952715037976,2.5053863525390625,0.9148237109184265,0.39641016721725464,0.9527850018755133
mcmillan17,0.20820556838614623,9.706972122192383,4.158239364624023,0.4108206033706665,0.9580026551447515
mcmillan17,0.05416513396040453,3.1489078998565674,1.4474177360534668,0.12407863140106201,0.9661792701018385
mcmillan17,0.12702488388192815,8.593952178955078,3.7103958129882812,0.33117157220840454,0.9708691163921933
mcmillan17,0.08542438715572828,2.9593160152435303,1.1723283529281616,0.41208526492118835,0.9438872443191455
mcmillan17,0.34206699992580364,7.594006538391113,2.4684011936187744,0.8963824510574341,0.9137943976264239
mcmillan17,0.027357587053430738,9.080113410949707,1.1634737253189087,0.028841491788625717,0.9939922757789889
mcmillan17,0.006945672949636355,7.927158832550049,3.823641777038574,0.010200317949056625,0.9982491602058375
mcmillan17,0.2212059891197484,8.080671310424805,0.06562729924917221,0.2212114930152893,0.9467094053216412
mcmillan17,0.002432147735017092,3.374715566635132,1.4188417196273804,0.2622428238391876,0.9985596438529071
mcmillan17,0.27480090806568575,9.104644775390625,1.2945623397827148,0.275322824716568,0.9414035930608594
mcmillan17,0.042439938449910036,3.0854194164276123,1.228639006614685,0.4263916313648224,0.9728632693258857
mcmillan17,0.01043594784334575,7.806231498718262,3.780076742172241,0.012224170379340649,0.9973298217137443
mcmillan17,0.07060472858231183,4.495640277862549,1.722887396812439,0.6376016736030579,0.969075365652671
mcmillan17,0.13466434264652538,9.08353042602539,3.450303316116333,0.6744659543037415,0.9707829252850715
mcmillan17,0.25840115139597253,9.646512985229492,4.556057929992676,0.27047643065452576,0.9478236463574216
mcmillan17,0.1060002078732964,3.335886001586914,1.2865023612976074,0.5089507102966309,0.938405745325369
mcmillan17,0.21228310481754434,9.211875915527344,4.0525407791137695,0.384270578622818,0.9549491674834291
mcmillan17,0.038955734119096794,8.861167907714844,3.93469500541687,0.03934158757328987,0.9912460240583646
mcmillan17,0.12059824287677938,5.525979042053223,2.609636068344116,0.3646162152290344,0.9572844798569778
mcmillan17,0.17184953210257803,9.744640350341797,3.6293044090270996,0.6801320314407349,0.9653406529649544
mcmillan17,0.3776958719663946,10.946954727172852,4.146755218505859,0.6557502150535583,0.9332966843153461
mcmillan17,0.20453571470405868,7.057496070861816,2.972611665725708,0.4112565815448761,0.9436698376587674
mcmillan17,0.09103153535233602,7.7947540283203125,3.0340445041656494,0.6802225708961487,0.976912500443408
mcmillan17,0.17233152234737395,6.5253472328186035,2.3428304195404053,0.7764175534248352,0.9485399259513744
mcmillan17,0.14054144096543772,4.756898880004883,1.845305323600769,0.6535586714744568,0.9426061649536989
mcmillan17,0.16914286653757699,11.443251609802246,3.9235942363739014,0.6957545876502991,0.970868563433286
mcmillan17,0.22745915755165588,6.814727306365967,3.077193260192871,0.5004820227622986,0.93540098413551
mcmillan17,0.24431540794693132,7.8819379806518555,2.727970838546753,0.8109934329986572,0.9398700984909704
mcmillan17,0.18759477751948597,10.597460746765137,3.770517110824585,0.6968954801559448,0.9652120886912301
mcmillan17,0.10437419489947689,3.611786127090454,1.4943110942840576,0.46677061915397644,0.9438268611384416
mcmillan17,0.030403497348066542,10.489547729492188,3.2812886238098145,0.7780248522758484,0.9942198406261626
mcmillan17,0.004771487561722792,5.023245334625244,2.385855197906494,0.3180740475654602,0.9981020399372303
mcmillan17,0.09815715323466134,4.359373569488525,1.9772050380706787,0.3866576552391052,0.9559589560496871
mcmillan17,0.17077444938905095,8.469486236572266,4.146032810211182,0.17230650782585144,0.9604700701527388
mcmillan17,0.21390540744390624,5.284846305847168,3.586559772491455,0.21961131691932678,0.9221985575646654
mcmillan17,0.3240184253623507,9.562394142150879,3.8740339279174805,0.6000862717628479,0.9344517694058054
mcmillan17,0.05162705638504634,9.16698932647705,3.7770702838897705,0.06607873737812042,0.9887993915266887
mcmillan17,0.12836489497805598,7.0420122146606445,2.635838508605957,0.7332816123962402,0.9641957757548059
mcmillan17,0.19103602750913543,8.068272590637207,3.521230697631836,0.19257497787475586,0.9537404312294581
mcmillan17,0.08785349174546568,3.358973741531372,1.4652143716812134,0.27959728240966797,0.949023559465181
mcmillan17,0.11881651377166116,7.6085205078125,3.5063042640686035,0.11912094056606293,0.969247746425507
mcmillan17,0.2917146690165821,9.153417587280273,3.4401960372924805,0.727235734462738,0.9382296274735376
mcmillan17,0.04973028112888522,4.584193706512451,2.082728862762451,0.3921602666378021,0.9785364277612169
mcmillan17,0.11092189924244603,3.6093719005584717,1.7181296348571777,0.1206568107008934,0.9403692798410804
mcmillan17,0.10619577967512736,2.872318983078003,1.2248791456222534,0.28113046288490295,0.9286921246769533
mcmillan17,0.006550184041913815,3.219358444213867,1.2883676290512085,0.43978267908096313,0.9959390145247508
mcmillan17,0.05368447168227046,7.613941192626953,3.6844217777252197,0.05778878554701805,0.9859971067883093
mcmillan17,0.09631261389175821,3.222665786743164,1.3757914304733276,0.3583942949771881,0.9419624943185329
mcmillan17,0.06747828289140377,7.268441677093506,3.0139212608337402,0.6093041896820068,0.9816033208487889
mcmillan17,0.22313257333867456,12.579672813415527,4.720616340637207,0.5147227048873901,0.9651431750154498
mcmillan17,0.09469495631480852,7.327703475952148,3.706040620803833,0.09478218853473663,0.9744840007771217
mcmillan17,0.098653878783715,2.171640396118164,0.8443461656570435,0.2552265524864197,0.9130915495190784
mcmillan17,0.10047828965055544,9.224701881408691,4.327118396759033,0.1057860255241394,0.9784501129613796
mcmillan17,0.13574028106984426,7.686083793640137,3.1813395023345947,0.6074235439300537,0.9652919115098156
mcmillan17,0.03486709626078248,2.7543933391571045,1.0074626207351685,0.44427233934402466,0.9749990385852522
mcmillan17,0.10444248941288964,6.903278827667236,2.80269718170166,0.6444640159606934,0.9701921681279395
mcmillan17,0.10948257541535258,2.988746404647827,1.3145495653152466,0.24529968202114105,0.9293257043815271
mcmillan17,0.23658957204809644,8.720112800598145,3.8089025020599365,0.413895845413208,0.9471703843212116
mcmillan17,0.0686564420344367,7.847444534301758,3.6690828800201416,0.08712921291589737,0.9826539751729613
mcmillan17,0.07988620602054397,2.893798828125,1.1440752744674683,0.39980340003967285,0.9462712391505859
mcmillan17,0.2402089084600654,11.661251068115234,4.347911357879639,0.6277481317520142,0.9596337073043392
mcmillan17,0.19760012229625562,8.255478858947754,1.2877205610275269,0.1996573805809021,0.9532477756957676
mcmillan17,0.19823940413907595,9.04349136352539,4.698736190795898,0.2111750990152359,0.9570990739456104
mcmillan17,0.2988961088010984,7.618849277496338,2.807774782180786,0.7808554768562317,0.9244996917131554
mcmillan17,0.15795109177458333,5.648000240325928,2.535203456878662,0.49534493684768677,0.9455899360019476
mcmillan17,0.004418287762204309,8.907371520996094,2.826916217803955,0.8168807625770569,0.999008439862919
mcmillan17,0.12049324611235787,7.98304557800293,3.834519624710083,0.12104007601737976,0.970261573683393
mcmillan17,0.07027666730977736,8.930161476135254,4.380394458770752,0.07964813709259033,0.9843837230610913
mcmillan17,0.21244586340463784,4.872619152069092,2.429713249206543,0.22469863295555115,0.9164432066224638
mcmillan17,0.09020895567576168,5.350552082061768,2.37314772605896,0.491045743227005,0.9668395817974489
mcmillan17,0.17134396820257505,7.056254863739014,2.9273641109466553,0.6265078783035278,0.9525861984908904
mcmillan17,0.03496891240284383,8.903129577636719,4.030608177185059,0.049397289752960205,0.9921753128046614
mcmillan17,0.09002154749856497,9.932220458984375,3.876438617706299,0.6077646613121033,0.9820356468262621
mcmillan17,0.2487198031859754,6.341614723205566,3.163902521133423,0.2609398066997528,0.924519824543062
mcmillan17,0.04434742999080759,11.681350708007812,5.28006649017334,0.056038904935121536,0.9924358567875641
mcmillan17,0.1447845590352244,5.4004998207092285,2.1719534397125244,0.6484367251396179,0.9477810156809678
mcmillan17,0.2545107564577217,11.736861228942871,3.9063808917999268,0.7302712202072144,0.9575510197219157
mcmillan17,0.05855727950623317,10.818744659423828,4.979391574859619,0.06583915650844574,0.9892331242002842
mcmillan17,0.24183580885641512,10.822998046875,4.056373119354248,0.6500923037528992,0.956287493873006
mcmillan17,0.11631496609817667,3.0856997966766357,1.1964776515960693,0.46412864327430725,0.9273488882997029
mcmillan17,0.12172476017074126,4.945958614349365,1.8420512676239014,0.6987836956977844,0.9519603924812023
mcmillan17,0.02471213993409786,4.690990924835205,2.236828565597534,0.21954165399074554,0.9895192128958582
mcmillan17,0.22730299612628274,7.900426387786865,4.691401481628418,0.2322760671377182,0.9440672824131734
mcmillan17,0.11366507726142036,3.5223705768585205,1.355017066001892,0.5394833087921143,0.9374785683783776
mcmillan17,0.06797959332014822,9.88970947265625,3.4783034324645996,0.7121539115905762,0.9863463113038101
mcmillan17,0.048530552050532874,3.288329601287842,1.3515630960464478,0.4259331226348877,0.9709124447412156
mcmillan17,0.009157475135509515,4.608359336853027,2.4820079803466797,0.011931088753044605,0.9960335931591049
mcmillan17,0.07450605592762558,5.294678211212158,3.3392794132232666,0.08161104470491409,0.97224678751161
mcmillan17,0.11261327170307091,9.080470085144043,3.6742069721221924,0.5814875364303589,0.975500434983178
mcmillan17,0.13050938336522788,8.840583801269531,3.7254209518432617,0.3546585738658905,0.9709044637751043
mcmillan17,0.19726106231060483,3.7657129764556885,1.3878518342971802,0.6338462233543396,0.9004479664105931
mcmillan17,0.11582692470692141,3.2080514430999756,1.146327018737793,0.5670549273490906,0.9303061593175298
mcmillan17,0.078437299318632,8.087693214416504,2.878769636154175,0.7528595328330994,0.9807896042840112
