source_id,adopted_P,adopted_tier,P_independent,P_copula,delta_P,tier_independent,tier_copula
6100348625559535104,0.73,C,0.713,0.7205,0.007500000000000062,C,C
6100445416941163264,0.3262,D,0.3155,0.3035,-0.01200000000000001,subC,subC
6104183069278959616,0.982,A,0.9855,0.985,-0.000500000000000056,A,A
6104451453195138304,0.6282,C,0.6335,0.639,0.00550000000000006,C,C
6107531082186186368,0.866,B,0.8585,0.8605,0.0020000000000000018,B,B
6108497003152436096,0.88,B,0.886,0.8855,-0.000500000000000056,B,B
6108776588343562112,0.6988,C,0.693,0.6955,0.0025000000000000577,C,C
6108941579508169984,0.84,C,0.839,0.8535,0.014500000000000068,C,B
6109866096986146048,0.732,C,0.766,0.748,-0.018000000000000016,C,C
6112176140858502016,0.5229,C,0.5245,0.5225,-0.0020000000000000018,C,C
6112505959988259584,0.582,C,0.584,0.606,0.02200000000000002,C,C
6114888017563399936,0.6684,C,0.6495,0.6505,0.0010000000000000009,C,C
6114994837694546176,0.6322,C,0.635,0.626,-0.009000000000000008,C,C
6117043988071590656,0.4053,D,0.4115,0.386,-0.025499999999999967,subC,subC
6118760875477056896,0.5486,C,0.5355,0.5335,-0.0020000000000000018,C,C
6123081475133955712,0.3494,D,0.344,0.349,0.0050000000000000044,subC,subC
6129404113682680192,0.8068,C,0.811,0.8,-0.01100000000000001,C,C
6132467868462673408,0.726,C,0.7485,0.734,-0.014500000000000068,C,C
6132947118094648320,0.97,A,0.971,0.972,0.0010000000000000009,A,A
6133606928148773760,0.4134,D,0.4335,0.4335,0.0,subC,subC
6137341694270468864,0.5443,C,0.5445,0.534,-0.010499999999999954,C,C
6139341220587768832,0.71,C,0.7225,0.7255,0.0030000000000000027,C,C
6140333053091707776,0.866,B,0.8815,0.8815,0.0,B,B
6140394797541838720,0.838,C,0.8245,0.8285,0.0040000000000000036,C,C
6141527225798601984,0.3682,X,0.3535,0.3645,0.01100000000000001,subC,subC
6146424240134520448,1.0,A,0.9995,1.0,0.0004999999999999449,A,A
6146907995187293696,0.704,C,0.729,0.714,-0.015000000000000013,C,C
6147673392719783936,0.984,A,0.984,0.9815,-0.0024999999999999467,A,A
6152165172596213504,0.758,C,0.764,0.765,0.0010000000000000009,C,C
6152665828344040448,0.6032,C,0.5935,0.6015,0.008000000000000007,C,C
6157933103219224064,1.0,A,1.0,1.0,0.0,A,A
6158909813142564608,0.3368,X,0.3445,0.3505,0.006000000000000005,subC,subC
6161274970030156160,0.332,X,0.345,0.3155,-0.02949999999999997,subC,subC
6166772081491957120,0.778,C,0.763,0.744,-0.019000000000000017,C,C
6171669959117035776,0.4474,X,0.45,0.44,-0.010000000000000009,subC,subC
6172831593151818752,0.5142,C,0.531,0.5035,-0.02750000000000008,C,C
6182909540636386432,0.5058,C,0.488,0.5115,0.023499999999999965,subC,C
6189089934151835776,0.74,C,0.7255,0.729,0.0034999999999999476,C,C
6192730314072199296,0.958,A,0.944,0.9515,0.007500000000000062,B,A
6192851977609915520,0.962,A,0.9565,0.955,-0.0015000000000000568,A,A
6197186222389065472,0.4248,D,0.42,0.4535,0.03350000000000003,subC,subC
6200824609441438976,0.5336,C,0.501,0.517,0.016000000000000014,C,C
6201451532928419456,0.5782,C,0.5835,0.5875,0.0040000000000000036,C,C
6204773264933822976,0.337,X,0.339,0.35,0.010999999999999954,subC,subC
6205461421775401600,0.5077,C,0.49,0.5225,0.03249999999999997,subC,C
6205633804583034368,0.3845,D,0.389,0.39,0.0010000000000000009,subC,subC
6206484860940849024,0.4182,D,0.4165,0.4275,0.01100000000000001,subC,subC
6206622574773232512,0.4966,D,0.509,0.4935,-0.015500000000000014,C,subC
6207005544120495872,0.88,B,0.888,0.879,-0.009000000000000008,B,B
6208483017168365952,0.5146,C,0.525,0.5175,-0.007500000000000062,C,C
6209179970100094592,0.4427,D,0.463,0.4405,-0.02250000000000002,subC,subC
6209253362502782464,0.92,B,0.9195,0.923,0.0035000000000000586,B,B
6209300057387126144,0.591,C,0.596,0.5785,-0.01749999999999996,C,C
6210084146614864896,0.5662,C,0.5825,0.566,-0.01650000000000007,C,C
6210949080009426944,0.3014,X,0.318,0.3065,-0.01150000000000001,subC,subC
6213311797357117824,0.4644,D,0.49,0.4865,-0.003500000000000003,subC,subC
6213379039364973056,0.5062,C,0.5105,0.5115,0.0010000000000000009,C,C
6213677316255373312,0.3447,D,0.342,0.3555,0.013499999999999956,subC,subC
6215937877810111744,0.4536,D,0.464,0.4455,-0.018500000000000016,subC,subC
6216105690764705408,0.5774,C,0.579,0.583,0.0040000000000000036,C,C
6219455181136976128,0.998,A,0.9965,0.9965,0.0,A,A
6222830681834094976,0.806,C,0.8075,0.794,-0.013499999999999956,C,C
6222997945040074496,0.926,B,0.9065,0.8985,-0.008000000000000007,B,B
6223994549255826688,0.332,X,0.3225,0.308,-0.014500000000000013,subC,subC
6224785372994097152,0.4094,D,0.4185,0.407,-0.01150000000000001,subC,subC
6225384636890001920,0.42,D,0.4205,0.4265,0.006000000000000005,subC,subC
6233221337300279680,0.5226,C,0.5375,0.5155,-0.02200000000000002,C,C
6234055046291768832,0.3084,X,0.299,0.309,0.010000000000000009,subC,subC
6235639545626943488,0.3542,D,0.3485,0.3445,-0.0040000000000000036,subC,subC
6235774819915918720,0.7,C,0.7075,0.702,-0.00550000000000006,C,C
6235865117312439808,0.6376,C,0.6395,0.6745,0.03500000000000003,C,C
6236901888054427776,0.3202,X,0.3255,0.3055,-0.020000000000000018,subC,subC
6238628945940646784,0.3272,X,0.3165,0.3105,-0.006000000000000005,subC,subC
6241121263923060352,0.3316,X,0.318,0.3,-0.018000000000000016,subC,subC
6241423045504113920,0.6592,C,0.642,0.661,0.019000000000000017,C,C
6241854328941178752,0.6282,C,0.6395,0.6265,-0.013000000000000012,C,C
6242407417657365760,0.4994,D,0.4975,0.4995,0.0020000000000000018,subC,subC
6242630103114621312,0.5584,C,0.578,0.5445,-0.033499999999999974,C,C
6242693561252551936,0.3718,X,0.3475,0.36,0.012500000000000011,subC,subC
6246292954302991360,0.3232,X,0.3215,0.316,-0.005500000000000005,subC,subC
6248097390325474560,0.5251,C,0.533,0.528,-0.0050000000000000044,C,C
6249378248352660864,0.854,B,0.8555,0.8295,-0.026000000000000023,B,C
6249491880304784000,0.3094,X,0.311,0.3175,0.006500000000000006,subC,subC
6252236914167525632,0.411,D,0.4055,0.41,0.0044999999999999485,subC,subC
6252715167364697728,0.467,D,0.4495,0.469,0.019499999999999962,subC,subC
6252757498562207872,0.6632,C,0.6535,0.683,0.02950000000000008,C,C
6254723665872190848,0.3282,X,0.345,0.326,-0.01899999999999996,subC,subC
6255928039117679872,0.996,A,0.9945,0.992,-0.0025000000000000577,A,A
6256471300940806912,0.968,A,0.9465,0.957,0.010499999999999954,B,A
6257424959776033920,0.564,C,0.541,0.5675,0.026499999999999968,C,C
6260539566983493376,0.4838,D,0.478,0.4875,0.009500000000000008,subC,subC
6263905481315373184,0.5118,C,0.5025,0.514,0.011500000000000066,C,C
6264159262342284416,0.87,B,0.8575,0.8615,0.0040000000000000036,B,B
6266588427120837760,0.896,B,0.8795,0.88,0.000500000000000056,B,B
6268943370572521472,0.3148,X,0.323,0.309,-0.014000000000000012,subC,subC
6269345899203985792,0.428,X,0.426,0.412,-0.014000000000000012,subC,subC
6270675376264772992,0.7074,C,0.6925,0.7025,0.010000000000000009,C,C
6270785533585815424,0.734,C,0.789,0.787,-0.0020000000000000018,C,C
6273103583270714496,0.712,C,0.7545,0.743,-0.011499999999999955,C,C
6273823076191981184,0.6144,C,0.629,0.6275,-0.0015000000000000568,C,C
6277962187714495488,0.926,B,0.9125,0.915,0.0025000000000000577,B,B
6278707587879387136,0.3626,X,0.3625,0.3425,-0.019999999999999962,subC,subC
6279338604474236928,0.3046,D,0.3125,0.3215,0.009000000000000008,subC,subC
6279486999887881472,0.65,C,0.6605,0.645,-0.015499999999999958,C,C
6280536488033208576,0.99,A,0.995,0.994,-0.0010000000000000009,A,A
6280762712550380928,0.3445,D,0.362,0.3525,-0.009500000000000008,subC,subC
6281393522987251968,0.6106,C,0.61,0.5855,-0.024499999999999966,C,C
6285366230296790912,0.4715,D,0.472,0.4795,0.007500000000000007,subC,subC
6285458005158034432,0.3108,X,0.299,0.294,-0.0050000000000000044,subC,subC
6286243400057633152,0.3102,X,0.3155,0.304,-0.01150000000000001,subC,subC
6289529221837662592,0.517,C,0.5075,0.499,-0.008499999999999952,C,subC
6289875086963933184,0.4177,X,0.4175,0.419,0.0015000000000000013,subC,subC
6290321729203054720,0.85,B,0.868,0.87,0.0020000000000000018,B,B
6295959475074414336,0.4616,D,0.466,0.4475,-0.018500000000000016,subC,subC
6296797165496109952,0.4546,D,0.451,0.447,-0.0040000000000000036,subC,subC
6300108821503152128,0.3606,X,0.344,0.378,0.03400000000000003,subC,subC
6301684902703023360,0.918,B,0.92,0.923,0.0030000000000000027,B,B
6303239887021686272,0.844,B,0.8105,0.8195,0.009000000000000008,C,C
6303557336644800000,0.902,B,0.907,0.8865,-0.020500000000000074,B,B
6305423899368048256,0.498,D,0.526,0.5125,-0.013500000000000068,C,C
6305802990361600128,0.4542,D,0.451,0.463,0.01200000000000001,subC,subC
6307957002359769088,0.6892,C,0.69,0.6775,-0.012499999999999956,C,C
6308608978395526272,0.816,C,0.8225,0.8115,-0.01100000000000001,C,C
6314078017951256576,0.738,C,0.769,0.766,-0.0030000000000000027,C,C
6314664573044824832,0.4076,X,0.393,0.413,0.019999999999999962,subC,subC
6318397002704667008,0.4834,D,0.497,0.4875,-0.009500000000000008,subC,subC
6319745789937582336,0.4259,D,0.412,0.439,0.027000000000000024,subC,subC
6320952095928755072,0.4632,D,0.461,0.464,0.0030000000000000027,subC,subC
6323081162756621952,0.702,C,0.7345,0.727,-0.007500000000000062,C,C
6327275181141353984,0.6142,C,0.6165,0.594,-0.022500000000000075,C,C
6331208306032445312,0.5004,C,0.5,0.507,0.007000000000000006,subC,C
6332843245463339136,0.4412,X,0.4655,0.4445,-0.02100000000000002,subC,subC
6333764361329271808,0.886,B,0.8815,0.88,-0.0014999999999999458,B,B
6333908397352626176,0.894,B,0.8625,0.8815,0.018999999999999906,B,B
6334058446330102016,0.5328,C,0.544,0.5375,-0.006500000000000061,C,C
6335134868213978368,0.4915,D,0.4955,0.513,0.017500000000000016,subC,C
6336047359785604736,0.4377,X,0.4325,0.4165,-0.016000000000000014,subC,subC
6336129376481025152,0.73,C,0.715,0.7245,0.009500000000000064,C,C
6339969661358792832,0.916,B,0.9385,0.92,-0.01849999999999996,B,B
6343298673331565824,0.858,B,0.8505,0.874,0.023499999999999965,B,B
6344623481763253760,0.858,B,0.8485,0.853,0.0044999999999999485,B,B
6344987557551152256,0.3776,X,0.405,0.3835,-0.02150000000000002,subC,subC
6348295953679112320,0.4956,D,0.499,0.4905,-0.008500000000000008,subC,subC
6348983045367220864,0.5971,C,0.595,0.5565,-0.03849999999999998,C,C
6351555284101084288,0.6618,C,0.653,0.662,0.009000000000000008,C,C
6352017560021254912,0.966,A,0.9855,0.981,-0.0045000000000000595,A,A
6352101775739788032,0.834,C,0.8425,0.833,-0.009500000000000064,B,C
6357120290406774400,0.6284,C,0.669,0.636,-0.03300000000000003,C,C
6358084596463863680,0.5193,C,0.5195,0.5325,0.013000000000000012,C,C
6358856797224069632,0.872,B,0.865,0.8765,0.011499999999999955,B,B
6360165216061082368,0.962,A,0.95,0.953,0.0030000000000000027,B,A
6360846874613896576,0.3156,X,0.291,0.3045,0.013500000000000012,subC,subC
6367420721495166080,0.3564,X,0.357,0.3785,0.02150000000000002,subC,subC
6376334737139001600,0.4801,D,0.4965,0.4855,-0.01100000000000001,subC,subC
6377828973440035456,0.614,C,0.624,0.628,0.0040000000000000036,C,C
6378866293941396608,0.3248,X,0.3155,0.3335,0.018000000000000016,subC,subC
6381350915342053760,0.86,B,0.827,0.8275,0.000500000000000056,C,C
6382988981509513856,0.5058,C,0.5075,0.5115,0.0040000000000000036,C,C
6391316201541270528,0.898,B,0.8895,0.867,-0.022499999999999964,B,B
6391600425297164416,0.5547,C,0.568,0.567,-0.0010000000000000009,C,C
6393771204847737600,0.5224,C,0.52,0.513,-0.007000000000000006,C,C
6396316849144683264,0.914,B,0.914,0.9175,0.0034999999999999476,B,B
6397257137744651264,0.4508,D,0.445,0.4605,0.015500000000000014,subC,subC
6402882067434142720,0.924,B,0.927,0.9195,-0.007500000000000062,B,B
6405024259681714176,0.6482,C,0.661,0.629,-0.03200000000000003,C,C
6411296561200919424,0.6512,C,0.649,0.649,0.0,C,C
6415238653986060928,0.5496,C,0.5555,0.55,-0.005499999999999949,C,C
6418874253604562432,0.5459,C,0.5375,0.5415,0.0040000000000000036,C,C
6419665322160082560,0.5229,C,0.537,0.526,-0.01100000000000001,C,C
6420318706943989120,0.4708,D,0.482,0.472,-0.010000000000000009,subC,subC
6420526514642814592,0.378,X,0.3935,0.412,0.01849999999999996,subC,subC
6423117341993429248,0.3044,D,0.298,0.2875,-0.01050000000000001,subC,subC
6425445832742919296,0.7,C,0.674,0.6715,-0.0025000000000000577,C,C
6426585888862091008,0.5367,C,0.5205,0.529,0.008500000000000063,C,C
6430264201935257984,0.716,C,0.741,0.7295,-0.011499999999999955,C,C
6430530966646445568,0.6836,C,0.704,0.6885,-0.015499999999999958,C,C
6433260096241565696,0.776,C,0.769,0.7755,0.00649999999999995,C,C
6433263944532178816,0.4664,D,0.464,0.457,-0.007000000000000006,subC,subC
6433726838929946880,0.4578,D,0.468,0.465,-0.0030000000000000027,subC,subC
6434543359452838016,0.836,C,0.81,0.8085,-0.0015000000000000568,C,C
6435229424646781952,0.559,C,0.573,0.569,-0.0040000000000000036,C,C
6436405111814589312,0.3544,D,0.3685,0.3455,-0.02300000000000002,subC,subC
6437427520190587008,0.884,B,0.864,0.872,0.008000000000000007,B,B
6437509536882165760,0.4979,D,0.5035,0.507,0.0035000000000000586,C,C
6437739884573746176,0.4012,X,0.407,0.4015,-0.005499999999999949,subC,subC
6439574346704911232,0.4223,X,0.4375,0.409,-0.028500000000000025,subC,subC
6441747604452557568,0.3969,D,0.3985,0.3855,-0.013000000000000012,subC,subC
6442613023182705280,0.9949,A,0.997,0.994,-0.0030000000000000027,A,A
6445282568696013056,0.3465,D,0.3675,0.354,-0.013500000000000012,subC,subC
6445871288453658880,0.4173,X,0.4205,0.3965,-0.023999999999999966,subC,subC
6448131197165138048,0.3594,X,0.361,0.362,0.0010000000000000009,subC,subC
6448201325390916480,0.6104,C,0.6075,0.5825,-0.025000000000000022,C,C
6448431226400363136,0.5686,C,0.5645,0.568,0.0034999999999999476,C,C
6448488710242595200,0.772,C,0.7655,0.774,0.008500000000000063,C,C
6453301272636835200,0.5584,C,0.555,0.5515,-0.0035000000000000586,C,C
6455818467070230272,0.4894,D,0.5075,0.4755,-0.03199999999999997,C,subC
6461890657472922112,0.6714,C,0.674,0.6565,-0.01750000000000007,C,C
6463700350533317120,0.998,A,0.9965,0.9965,0.0,A,A
6463847994329495168,0.4476,D,0.4555,0.459,0.003500000000000003,subC,subC
6465911708934666624,0.6442,C,0.65,0.628,-0.02200000000000002,C,C
6466882539045782784,0.6562,C,0.6555,0.6555,0.0,C,C
6472196517399475712,0.607,C,0.5975,0.5995,0.0020000000000000018,C,C
6473198138132725248,0.6638,C,0.659,0.69,0.030999999999999917,C,C
6475094795690102528,0.872,B,0.856,0.8495,-0.00649999999999995,B,B
6475576072545697792,0.5384,C,0.5065,0.5425,0.03600000000000003,C,C
6475806488951139968,0.324,X,0.3165,0.309,-0.007500000000000007,subC,subC
6478539015864124928,0.6868,C,0.6855,0.684,-0.0014999999999999458,C,C
6480189073580376960,0.906,B,0.927,0.914,-0.013000000000000012,B,B
6481851569520719104,0.6046,C,0.6175,0.605,-0.012500000000000067,C,C
6484181572100359040,0.824,C,0.795,0.786,-0.009000000000000008,C,C
6487061364850448512,0.752,C,0.7525,0.771,0.018500000000000072,C,C
6491763769924325248,0.3474,D,0.319,0.3405,0.02150000000000002,subC,subC
6498614586359561600,0.657,C,0.661,0.6635,0.0024999999999999467,C,C
6499628988915006464,0.6378,C,0.654,0.636,-0.018000000000000016,C,C
6506705789348370560,0.962,A,0.951,0.953,0.0020000000000000018,A,A
6509830326516581632,0.719,C,0.702,0.717,0.015000000000000013,C,C
6510537965328119936,0.956,A,0.9345,0.937,0.0025000000000000577,B,B
6510560333517752064,0.5558,C,0.5565,0.558,0.0015000000000000568,C,C
6511000653566175104,0.6154,C,0.6115,0.6295,0.017999999999999905,C,C
6516073903295362816,0.3324,X,0.328,0.3255,-0.0025000000000000022,subC,subC
6517211073195474432,0.4796,X,0.4895,0.4755,-0.014000000000000012,subC,subC
6518663562416389376,0.87,B,0.857,0.872,0.015000000000000013,B,B
6518905626773279360,0.922,B,0.929,0.9405,0.011499999999999955,B,B
6520668006474470016,0.6786,C,0.6665,0.68,0.013500000000000068,C,C
6535280859602876544,0.874,B,0.867,0.8765,0.009499999999999953,B,B
6538792940260036224,0.3366,X,0.3415,0.328,-0.013500000000000012,subC,subC
6540598853750196608,0.3373,D,0.333,0.3405,0.007500000000000007,subC,subC
6541046836018725760,0.6316,C,0.611,0.6485,0.03749999999999998,C,C
6556633169255889152,0.6792,C,0.6765,0.679,0.0025000000000000577,C,C
6557660005741822592,0.886,B,0.89,0.8645,-0.025499999999999967,B,B
6557780200402584192,0.74,C,0.7415,0.738,-0.0035000000000000586,C,C
6559402151852497152,0.5319,C,0.542,0.535,-0.007000000000000006,C,C
6562975427204089472,0.3502,X,0.362,0.357,-0.0050000000000000044,subC,subC
6568723429179272960,0.996,A,0.9905,0.991,0.0004999999999999449,A,A
6572964181105917696,0.872,B,0.8395,0.8285,-0.01100000000000001,C,C
6575419390568938752,0.6824,C,0.6995,0.7025,0.0030000000000000027,C,C
6578910065110482944,0.463,D,0.452,0.4825,0.03049999999999997,subC,subC
6578997957320979072,0.3432,X,0.3545,0.35,-0.004500000000000004,subC,subC
6585559739636072064,0.6642,C,0.674,0.6545,-0.019500000000000073,C,C
6587690971127261056,0.8,C,0.8,0.7915,-0.008500000000000063,C,C
6590130409473313792,0.734,C,0.726,0.718,-0.008000000000000007,C,C
6593097166721332608,0.6538,C,0.675,0.672,-0.0030000000000000027,C,C
6596556573899472384,0.6432,C,0.6175,0.6295,0.0119999999999999,C,C
6597745730084447744,0.792,C,0.7745,0.7675,-0.007000000000000006,C,C
6600126619435105664,0.4213,X,0.4335,0.4275,-0.006000000000000005,subC,subC
6603142098793689344,0.3633,D,0.3655,0.358,-0.007500000000000007,subC,subC
6606928404523102720,0.5912,C,0.5875,0.585,-0.0025000000000000577,C,C
6615056986612673920,0.4052,X,0.3975,0.3925,-0.0050000000000000044,subC,subC
6622489444698317568,0.4501,D,0.439,0.456,0.017000000000000015,subC,subC
6624000727726093952,0.4254,X,0.41,0.4355,0.025500000000000023,subC,subC
6629405132318802176,1.0,A,1.0,1.0,0.0,A,A
6629555735351823616,0.848,B,0.8655,0.8645,-0.0010000000000000009,B,B
6629652011339174912,0.5137,C,0.4955,0.505,0.009500000000000008,subC,C
6631270595533133952,0.868,B,0.8805,0.873,-0.007499999999999951,B,B
6631751597509604864,0.6462,C,0.6465,0.665,0.018500000000000072,C,C
6634066310009237888,0.5235,C,0.529,0.525,-0.0040000000000000036,C,C
6634950832753120128,0.4259,X,0.439,0.4145,-0.024500000000000022,subC,subC
6636483277080507776,0.3552,X,0.3675,0.3695,0.0020000000000000018,subC,subC
6637312446288486016,0.874,B,0.875,0.8545,-0.020499999999999963,B,B
6638402508990295168,0.778,C,0.8025,0.8045,0.0020000000000000018,C,C
6640001748648454016,0.5348,C,0.529,0.5285,-0.000500000000000056,C,C
6642113051491589632,0.3892,D,0.3815,0.372,-0.009500000000000008,subC,subC
6643960540264877184,0.6056,C,0.609,0.6125,0.0035000000000000586,C,C
6645984084039062656,0.822,C,0.782,0.798,0.016000000000000014,C,C
6646347648727334528,0.5547,C,0.55,0.5355,-0.014500000000000068,C,C
6646735089137413248,0.5262,C,0.5345,0.53,-0.0044999999999999485,C,C
6647590818425080832,0.4014,D,0.3845,0.389,0.004500000000000004,subC,subC
6647824705162024832,0.4212,D,0.434,0.4185,-0.015500000000000014,subC,subC
6647951286439416448,0.848,B,0.85,0.835,-0.015000000000000013,B,C
6648152428350894848,0.7,C,0.708,0.693,-0.015000000000000013,C,C
6648330927187267200,0.754,C,0.7225,0.757,0.034499999999999975,C,C
6649566640820009216,0.3003,X,0.3015,0.289,-0.012500000000000011,subC,subC
6651645886025852416,0.868,B,0.8815,0.8765,-0.0050000000000000044,B,B
6652907060223169920,0.3598,X,0.3925,0.384,-0.008500000000000008,subC,subC
6652955541814986880,0.5499,C,0.5345,0.5325,-0.0020000000000000018,C,C
6653595148344666368,0.4734,D,0.482,0.4705,-0.01150000000000001,subC,subC
6653778182666594560,0.4376,X,0.462,0.435,-0.027000000000000024,subC,subC
6653974376777518208,0.4712,D,0.454,0.4585,0.004500000000000004,subC,subC
6655498506051289344,0.762,C,0.768,0.7605,-0.007500000000000062,C,C
6656060970668541696,0.3796,X,0.3695,0.3655,-0.0040000000000000036,subC,subC
6656481022767700480,0.4376,X,0.433,0.437,0.0040000000000000036,subC,subC
6657258033892187904,0.5304,C,0.5535,0.56,0.006500000000000061,C,C
6658131046125804032,0.5232,C,0.5075,0.5215,0.014000000000000012,C,C
6658176504057927808,0.88,B,0.886,0.865,-0.02100000000000002,B,B
6658603423805668736,0.3854,X,0.389,0.3955,0.006500000000000006,subC,subC
6658852531909397504,0.786,C,0.779,0.766,-0.013000000000000012,C,C
6658909947032326400,0.6226,C,0.648,0.6165,-0.03149999999999997,C,C
6659588861102367488,0.998,A,1.0,0.999,-0.0010000000000000009,A,A
6660790867830174080,0.3586,D,0.361,0.3695,0.008500000000000008,subC,subC
6661449234777559040,0.4702,D,0.4485,0.4885,0.03999999999999998,subC,subC
6661515033676706432,0.4943,D,0.504,0.5055,0.0014999999999999458,C,C
6661884469582639360,0.712,C,0.7415,0.7365,-0.0050000000000000044,C,C
6662303486593541376,0.392,D,0.412,0.389,-0.022999999999999965,subC,subC
6662813041512657280,0.3249,X,0.334,0.3245,-0.009500000000000008,subC,subC
6662931307732689152,0.5026,C,0.4945,0.495,0.0005000000000000004,subC,subC
6663054349955291136,0.738,C,0.7565,0.754,-0.0024999999999999467,C,C
6663604311925513600,0.6802,C,0.6605,0.6485,-0.01200000000000001,C,C
6665466845967423488,0.3334,X,0.335,0.3335,-0.0015000000000000013,subC,subC
6665974034361904256,0.5378,C,0.5285,0.5225,-0.006000000000000005,C,C
6666132604554449664,0.4679,D,0.449,0.461,0.01200000000000001,subC,subC
6666874018989241344,0.308,X,0.3095,0.2915,-0.018000000000000016,subC,subC
6667332373602057088,0.3402,X,0.355,0.3425,-0.012499999999999956,subC,subC
6671675689346737152,0.708,C,0.7265,0.7095,-0.017000000000000015,C,C
6671718261062714624,0.3335,X,0.3295,0.347,0.01749999999999996,subC,subC
6671944275124593408,0.3219,D,0.349,0.334,-0.014999999999999958,subC,subC
6674646879002087552,0.4456,D,0.4445,0.4415,-0.0030000000000000027,subC,subC
6679608597021335424,0.6604,C,0.6525,0.6725,0.020000000000000018,C,C
6680045893412221056,0.3102,X,0.2985,0.2945,-0.0040000000000000036,subC,subC
6682990385551152256,0.484,D,0.475,0.4865,0.01150000000000001,subC,subC
6683096174889953536,0.5239,C,0.5425,0.51,-0.03249999999999997,C,C
6685039050592256896,0.768,C,0.7375,0.7305,-0.007000000000000006,C,C
6687696776355083904,0.426,D,0.424,0.4335,0.009500000000000008,subC,subC
6687912418073923072,0.3672,X,0.3585,0.3465,-0.01200000000000001,subC,subC
6688282163217863936,0.856,B,0.8515,0.855,0.0034999999999999476,B,B
6688595798909542528,0.4209,X,0.413,0.4245,0.01150000000000001,subC,subC
6691022936467920256,0.5582,C,0.5835,0.5585,-0.025000000000000022,C,C
6691075811808645248,0.846,B,0.853,0.849,-0.0040000000000000036,B,B
6692042974021268992,0.4358,X,0.441,0.4355,-0.005500000000000005,subC,subC
6692226450728160768,0.912,B,0.9215,0.9145,-0.007000000000000006,B,B
6692276792041579648,0.609,C,0.6025,0.6095,0.007000000000000006,C,C
6694383318880377728,0.4318,D,0.426,0.45,0.02400000000000002,subC,subC
6694767976150384256,0.543,C,0.5255,0.5365,0.01100000000000001,C,C
6695096214731256704,0.6798,C,0.671,0.653,-0.018000000000000016,C,C
6695777460966929664,0.83,C,0.834,0.842,0.008000000000000007,C,B
6695816940306321536,0.894,B,0.8425,0.8465,0.0040000000000000036,B,B
6696660957216760192,0.3846,D,0.3785,0.374,-0.004500000000000004,subC,subC
6696812895979735936,0.4048,D,0.401,0.415,0.013999999999999957,subC,subC
6696938893141316736,0.4342,X,0.4095,0.4185,0.009000000000000008,subC,subC
6696964044469684864,0.3748,X,0.4075,0.3905,-0.01699999999999996,subC,subC
6697240017591435264,0.4034,X,0.393,0.413,0.019999999999999962,subC,subC
6697703466039061888,0.4814,D,0.4735,0.465,-0.008499999999999952,subC,subC
6698170174366019840,0.3142,X,0.315,0.3135,-0.0015000000000000013,subC,subC
6698217350286688768,0.6616,C,0.6575,0.671,0.013500000000000068,C,C
6698908943100392576,0.5438,C,0.534,0.532,-0.0020000000000000018,C,C
6699213404741688960,0.328,D,0.3295,0.323,-0.006500000000000006,subC,subC
6699922005625808128,0.3854,X,0.381,0.375,-0.006000000000000005,subC,subC
6699979352029134464,0.83,C,0.8125,0.8275,0.015000000000000013,C,C
6701400745691441920,0.4404,D,0.429,0.4365,0.007500000000000007,subC,subC
6701536123060430208,0.5602,C,0.554,0.5375,-0.01650000000000007,C,C
6701566978105767680,0.4978,D,0.47,0.492,0.02200000000000002,subC,subC
6701788181800122880,0.58,C,0.5785,0.586,0.007499999999999951,C,C
6702231147548997760,0.4426,X,0.4565,0.435,-0.02150000000000002,subC,subC
6702432431194941440,0.4116,D,0.42,0.414,-0.006000000000000005,subC,subC
6702473353643743616,0.714,C,0.7035,0.6985,-0.0050000000000000044,C,C
6703018951931578240,0.4284,D,0.432,0.423,-0.009000000000000008,subC,subC
6703159620698605568,0.4585,X,0.4615,0.4385,-0.02300000000000002,subC,subC
6703740265916081280,1.0,A,1.0,1.0,0.0,A,A
6703783043788831488,0.3518,X,0.3695,0.384,0.014500000000000013,subC,subC
6704017514645135360,0.3254,X,0.316,0.3275,0.01150000000000001,subC,subC
6704027268508812928,0.5996,C,0.596,0.6095,0.013500000000000068,C,C
6704466970081217664,0.5253,C,0.5145,0.5215,0.007000000000000006,C,C
6705352901578712960,0.4782,D,0.4885,0.489,0.0005000000000000004,subC,subC
6705939804573163776,0.3367,X,0.334,0.316,-0.018000000000000016,subC,subC
6706787287520471808,0.5384,C,0.53,0.5535,0.023499999999999965,C,C
6706800344221342080,0.406,X,0.408,0.4125,0.004500000000000004,subC,subC
6707821820578231424,0.3886,D,0.3895,0.39,0.0005000000000000004,subC,subC
6707881370311899776,0.631,C,0.6345,0.629,-0.005499999999999949,C,C
6707974450840712576,0.4528,D,0.4485,0.4555,0.007000000000000006,subC,subC
6707982765897294080,0.726,C,0.7155,0.727,0.011499999999999955,C,C
6708201190749087488,0.658,C,0.667,0.6455,-0.021500000000000075,C,C
6708337220953441408,0.5554,C,0.5725,0.5425,-0.030000000000000027,C,C
6708546987158122624,0.4556,D,0.455,0.461,0.006000000000000005,subC,subC
6709033899009233792,0.5228,C,0.5165,0.5085,-0.008000000000000007,C,C
6709071385484049792,0.3338,X,0.322,0.3505,0.02849999999999997,subC,subC
6709181474083218944,0.3766,D,0.3805,0.3645,-0.016000000000000014,subC,subC
6709274726416553472,0.432,D,0.429,0.424,-0.0050000000000000044,subC,subC
