source_id,tier,J_R_catalogue,J_z_catalogue,J_phi_catalogue,J_R_timeavg,J_z_timeavg,J_phi_timeavg,J_R_fracdiff,J_z_fracdiff,J_phi_fracdiff,action_max_fracdiff,action_reliability_flag
4780282558746990080,A,726.4157966875546,46.518859614029225,1.1729260049584749,691.4611827519633,92.37700703433018,1.17292560731123,0.05055180942547571,0.49642382766588916,3.3902170984330413e-07,0.49642382766588916,sampled_caution
5916045256703964544,C,318.67730713400994,46.93936064698493,17.629837283393858,317.48300809432567,59.905913100529474,17.629837173013353,0.0037617731004030166,0.21644862389101854,6.2610053429990765e-09,0.21644862389101854,sampled_caution
4044913307943727360,C,216.06823660459978,39.8426664624073,-0.8506495527282655,223.94393103434058,37.388270703197726,-0.8506496373162402,0.035168152998676754,0.06564614284232345,8.45879747357614e-08,0.06564614284232345,sampled_ok
810445730162365312,C,900.1289955438001,108.15482172808288,64.36981940347702,927.2843506088194,87.41299176331445,64.36981411424401,0.029284819750479064,0.23728543716854425,8.216946232946139e-08,0.23728543716854425,sampled_caution
5876158823216894336,C,454.8548910362396,1.6150455864006588,-8.26636539186088,359.44067918653144,115.28964923730105,-8.26636458073857,0.2654519017314483,0.9859914086209387,9.812322003569156e-08,0.9859914086209387,sampled_poor
6763544936741265280,C,184.1704963974547,88.89565985259551,3.8788013781743835,229.61015862077053,46.088060026231084,3.878801264745518,0.1978991804903764,0.9288219074962241,2.92432784433666e-08,0.9288219074962241,sampled_poor
6763240234575156352,C,248.03554592832057,72.51495119615706,4.720341326259147,276.97071363542113,50.643633968314475,4.720341851463997,0.10447013450378066,0.43186705838539385,1.1126415560643343e-07,0.43186705838539385,sampled_caution
4233747897318977664,C,374.7819113480954,51.19002961477808,38.541004375874046,368.6973326825729,69.3381638523754,38.54100362516149,0.016502909368104803,0.2617337008842008,1.94782825606923e-08,0.2617337008842008,sampled_caution
4987471265709771520,C,591.7105474681748,205.66977378391672,67.84633611256872,709.536230961909,94.55337902559266,67.8463333252336,0.16606013668110997,1.1751710610812576,4.108306202319478e-08,1.1751710610812576,sampled_poor
6733060564550315008,C,225.1109979093239,60.35136941705225,-5.42370089336086,247.37091765356197,43.979693211058844,-5.423701018535935,0.0899860014078641,0.372255352656182,2.307927268154448e-08,0.372255352656182,sampled_caution
6333908397352626176,B,350.00005192752803,201.21862508373837,12.15385307682391,471.92278228575736,87.86469310755463,12.153853205205703,0.2583531351626992,1.2900964877601961,1.0563052732373848e-08,1.2900964877601961,sampled_poor
6207005544120495872,B,399.8646575410541,46.22008249163313,12.067010642198808,389.28116183943524,71.01963415752456,12.067010895139134,0.0271872793731133,0.34919289517719815,2.0961307540015225e-08,0.34919289517719815,sampled_caution
6688282163217863936,B,397.2181609999676,61.628154803605966,-5.3670318644059565,402.1251158248251,70.66385810770012,-5.367032003565046,0.012202557442333667,0.12786880798841566,2.5928500052266148e-08,0.12786880798841566,sampled_ok
4254009869393663744,C,371.2680314958283,2.162766332169907,19.257713213034133,298.8520189702893,91.6309806356095,19.257709985846486,0.24231394780283666,0.9763969967671674,1.6757899304499703e-07,0.9763969967671674,sampled_poor
3232335246724699904,A,727.8707612752332,2.2771951712325467,70.06373324478118,668.9059392731492,60.7175827051899,70.06372749587193,0.08815114134904639,0.9624952926355893,8.205257486305668e-08,0.9624952926355893,sampled_poor
4148968064748132352,C,256.16232655834665,22.07573695334215,-2.1320926268548925,242.6947102180033,44.45786946032212,-2.132092574885903,0.05549200610201145,0.5034459090972777,2.4374640279845094e-08,0.5034459090972777,sampled_poor
1110075499275305472,A,739.3670864671782,5.81178507161505,60.76436813401649,627.9366827754013,123.53344122802552,60.76436823506983,0.17745484019068367,0.9529537507104064,1.663036102850281e-09,0.9529537507104064,sampled_poor
3262320754175934336,B,812.8224991408052,42.669290911244914,75.52779618799406,768.6137420716988,92.40837683544936,75.5277902755431,0.05751752102421106,0.5382529985649929,7.828179452191945e-08,0.5382529985649929,sampled_poor
5814050228778275712,C,324.08522222556047,97.14233172743863,11.713545517498469,366.3871176621315,67.64591839436635,11.713545404965414,0.11545683076002762,0.43604128723794205,9.607087434592769e-09,0.43604128723794205,sampled_caution
2308195315557676416,A,617.3601006355827,87.15605974745912,-12.399921000490583,631.1620212312761,86.5094065143937,-12.39992094829371,0.0218674763870748,0.0074749470505017235,4.209452045669859e-09,0.0218674763870748,sampled_ok
