source_id,static_E
4289963388538063232,-163060.1098013342
6107531082186186368,-156991.93130273142
1894643772304897280,-136405.8285278213
4250731611051699968,-152176.5636687452
4019481496564816384,-126556.58273761244
5418454741194007296,-142860.8436391384
4733771876863713920,-140828.60831435528
5802472783649080832,-156812.14561740705
6733499750725168256,-195468.5124241241
6597745730084447744,-147022.91193609568
2100351230949905280,-146629.2674451547
6013415188950150784,-173559.729708145
4139520648471769088,-180526.86099780796
4387828856924846336,-166564.90514911085
3959344880610523648,-141705.46498285013
4144998862176196864,-186153.5611747342
4134923006273392768,-195292.58230227567
4108835611103707648,-198932.76179262216
5311556471239016320,-137016.0292136762
900810914357503232,-123971.40080570328
4051199387794942720,-187616.18817758947
6593097166721332608,-151530.57499769246
6411296561200919424,-148780.2419098152
1305217716325351680,-148003.4988497242
4038216285702007296,-190513.20990316817
2135290927342520448,-127126.92778925582
5823055057231226880,-156080.89221602445
6738931028912705408,-177815.64437508245
4753476499621202560,-140117.663228615
5977881618901634560,-181821.5305784019
5978159241228458624,-190487.8573012203
1770507565202376064,-146212.59538181714
4079127842038057984,-195585.96399445928
6140394797541838720,-148648.01577190546
6645984084039062656,-163902.94022915003
5815651152077075072,-151630.76158270796
1438146507459250560,-143689.19514801248
1760097049809800192,-141677.26470526215
6303557336644800000,-150301.08405804154
4438781939444608000,-157887.34935750894
800780851156429696,-122772.0959970185
2103318675394220928,-133787.3253486183
3544991552862159104,-140372.14901995592
4195441019585578112,-166435.90010433857
4512387340924856320,-157401.84005694403
4164853121502283776,-173610.0878958699
3370397696308455552,-120510.25825194262
3702510852831748864,-143791.78809284276
6707881370311899776,-179814.69759081583
1153779402850228992,-146907.1967741791
6087411531226810368,-153426.22654127964
2412075421803599744,-143085.57910691484
6213379039364973056,-158801.79799069572
3566916604993796096,-141724.0382238757
5655187840986439680,-129611.38890159033
5935007434253166464,-147724.35035364094
6736006293640812544,-186692.72477513723
4364020547533244416,-174466.94212333317
2621237610403621632,-142014.42383701657
5313832705112563712,-143732.72013140903
3743280537831475584,-142381.3619366939
5982591789247021312,-149850.91595053437
5687611786053705472,-127198.12768196849
4037272870442270464,-203484.9887208916
5190241413398589312,-139957.37796686107
4179691786828215424,-174154.2697722903
6731401916886272000,-181354.58809484067
5511289187984360832,-130294.25134425572
6100348625559535104,-165204.86413502222
4051493983768308480,-169640.17339368683
6273103583270714496,-149936.2180661262
6434543359452838016,-161028.5291603718
2916666940159216256,-119601.96538334625
5279183554671687680,-128735.78215035098
3286632227576987648,-136023.99401988313
4085142308081117440,-195995.2079620117
4104740587512481920,-185639.4757421637
1613754904009936768,-126735.99499367845
6209300057387126144,-166219.90604980718
1313747074698461184,-145348.05840197072
5438787906644840192,-131205.09941548255
1577609799276802048,-141119.90049320445
6759922286450694528,-191142.1332498059
6731020283276542208,-185213.57508665527
3919340112106726784,-134285.53572714972
6060252563265634304,-152980.90990609885
866090433097852160,-137595.5383019525
2045042222680719616,-148550.8655114613
6336129376481025152,-153292.67557206057
2158380259204306432,-127703.4052679339
4045479345925456896,-199392.02725870573
3685999452357405184,-142073.22842879966
4135046976206977024,-163469.1706465554
4112366422163277184,-192869.0094719534
4472641468742506752,-167082.68802014695
6314078017951256576,-147804.46312426406
4038757589074380800,-203011.12182656524
4567494004707686784,-152491.60490434043
5337419840908283520,-148094.83453437552
3235251705615095680,-119808.14576879876
6671675689346737152,-165461.01020498527
6222830681834094976,-159790.92468567778
2755863708189753728,-130795.02109136581
5884580841726690688,-160763.4009768109
4936212102342356736,-143993.56344508185
6760600066653420672,-167748.12848174974
1733702792147740416,-149326.9277270333
6266588427120837760,-151438.9817633259
4045571601822248448,-180384.33108155432
5461921596931681152,-134948.75318920138
4035414042882665984,-204488.74514971112
4495069311225451392,-162495.20560691852
1080715442139486720,-143539.70650326597
6535280859602876544,-143935.16812603685
5928436233048051840,-173219.07561225133
6706787287520471808,-187235.70230729933
4598480784995951488,-149414.99099184253
2560193656837956864,-143030.48519282154
4087928333092915200,-177902.41720698518
6108776588343562112,-150817.58567006825
6719602576584083840,-183127.0255961957
4352088406829234048,-167546.55017834896
6852268928021866880,-153508.8217850074
3490408561547267840,-144913.12326745572
6751711232380357248,-171689.05308051076
4220450820307545728,-161161.34543779737
3885198454997734272,-141723.39033912032
6484181572100359040,-156376.42283481543
5393675563031498496,-143369.3844348685
6108941579508169984,-155853.63207722874
2035869443841846144,-151752.4293926311
4141733789277430400,-169647.4537155986
3599164525122126720,-131574.1383240936
5491934794036770944,-134702.7726117281
3764785920118422272,-130317.98255040117
6114994837694546176,-154750.1621469729
6753448980447680384,-150080.2839724846
4291806788504020480,-160763.23163231305
2826770250994112512,-141775.4042301014
4044365093974171264,-185653.06868621422
5823967583168809600,-151693.26701929118
4965264085765911552,-137280.74450054462
4052064153693370240,-199264.37383817864
4072531833101324416,-201616.17664127756
4037534859057521408,-194249.99163534393
4080253364004052224,-195898.337075996
1636766445428912000,-127931.4344572269
4046277728810722560,-190285.44651278248
4123261272378709504,-179115.18560194515
5808278514287531392,-161776.45144525854
4065543199756114944,-194199.28418092942
4122867720280384256,-184315.23026230765
5379515880491866368,-141910.10067188894
4038841216273068928,-203904.122435888
3509673418310922752,-145977.3983644827
2615422705721384320,-142400.62466511785
5957916618069397888,-202328.4370754092
3799290794021416832,-142822.07337333652
4047454824722077952,-202380.9243605291
1107943030834943360,-105268.05055928683
4121726049261044992,-187237.95036781902
3514766287451317632,-142917.97345790354
6732001146424960512,-187074.19827298346
1860794585300451328,-146891.75351980267
3881074049443101056,-139631.6666350356
5830552661375511168,-167934.06589741298
4620277366065224960,-141272.47739451402
1919442879113907328,-142965.00936328154
1660706902374185088,-140225.2012673334
4181103559758044416,-177292.36804335276
5338175613378523776,-144254.24903493933
1042592079765910400,-131442.5750792529
6453301272636835200,-153901.10163125835
3891790164646235392,-140016.60408219852
6308608978395526272,-157610.99519585932
985180633445570176,-114153.30616568426
4074796625207486080,-192391.72958761247
627195418560263808,-141880.08685410765
1202250887628640512,-147170.06014187637
6035812137738931200,-149487.78959493237
97774900429231616,-131116.10929031193
6724982555713847808,-188556.32684724027
4046305285315873280,-206498.98295262453
1914244972251267200,-143266.71245104648
4046826389474106624,-206726.09692101466
4635714784197377408,-147332.64254771936
5969089060579031936,-186787.20193629814
4134927438679855488,-182832.3216727517
5365282015283382272,-140236.68993505483
1028456071084026112,-129966.10359725279
3537563870779942144,-122779.77686746129
5376446456343950464,-138689.52580605447
5957788005184459904,-180093.33706635496
2281103241675421824,-124654.0753430837
4706268521205847040,-140746.65736928157
2876514489199803776,-119829.18303168956
1936757850788804992,-140818.64611200694
4047928370636723968,-210822.32937806376
4125438271037670272,-197275.27562002777
1590327094361257856,-136872.8348091043
2555060999120875008,-129292.44794992544
5580668818372690176,-131349.53163612803
5452338219224302208,-134349.1165536325
4775486282867457792,-139443.5854835106
1361019958658891008,-134546.67889724992
4048132914158929152,-196647.74638755704
1746708227998202752,-146023.8090135642
2372300932266794880,-135199.14583377386
2080586341212627968,-135478.45532456247
6270785533585815424,-155496.7589637022
6200824609441438976,-166496.78724093165
5551471974290966400,-135641.10939189358
3181152499415837056,-121911.14568711416
130549761506489088,-121271.77858913965
2463511469104168576,-133317.10712762031
4966393593445830528,-143037.47180279932
5163766066753660544,-138539.9473397109
3131963583305188736,-137453.73381221158
5438217741146151808,-143648.6456388245
5443731998117302400,-134393.9759480255
1639898060703947136,-131772.0495481691
4115786865379734912,-183240.43661109376
5205618461472512640,-139565.31844814905
6039084662295731456,-158871.0185658944
4036193837182981120,-188296.1163211348
4459331987866623744,-156453.57477601554
4109059847125694848,-183494.84063224806
4142096769855529344,-165131.3604502646
4586052455314893440,-151485.50791724343
1129142474008411136,-128279.6084107338
2821270906148391296,-143044.4990114348
4406031546801057408,-161134.8715673954
2355511183551844864,-133949.03633612287
6478539015864124928,-151650.04705234346
6391316201541270528,-148008.2425647355
1274498082999696384,-143831.77945660058
4076429262576014336,-171204.61059811036
2364854558486538368,-143240.9210691812
4914859723969657088,-142722.35518104924
2869641824268104320,-126171.79542903106
1606445281989352960,-133681.54644167985
6863534008766346368,-168064.68018191075
1386599375124328320,-137890.57714193955
4184620897456442624,-168073.27589205172
5869378203665745920,-153267.58102966155
3652348138779598464,-146991.83164402016
6722874551390793856,-190262.36941727521
4972664245698380544,-145048.12160970035
4046366037744157184,-187298.50634443553
4051198082124155648,-196893.89220094876
424780206976678144,-129349.47657305916
1815326309154602624,-150294.5297762128
5428948205293775104,-131913.88386598736
1339465849966251776,-140090.23175430164
5950950455947258368,-191060.31345640979
1864137238090044160,-145077.59266790695
6743884431877609856,-179165.44936365628
4503580115340527488,-155383.31276225488
3238823056820410368,-126797.68625620444
3479995812771776128,-143163.7631382072
5950973408255461760,-171866.08894066708
4236124221123201536,-159868.89853057565
6029685929521194112,-193112.62616119103
4920303887074862080,-143501.58389956134
4044489888540972160,-203602.42842710504
6701536123060430208,-177895.69578593838
1618673672356247168,-126292.94697016166
4046045049051489664,-194545.52849422494
967568690551426304,-114147.4040478441
4039051807112633600,-164942.10865604584
5827133626909652608,-165922.23355968067
4628223605320581504,-140987.14628292614
4038164505584715264,-190050.47204983368
6028762790822326784,-190238.48307817976
6768328460848993280,-162110.78967423819
5818377318130339584,-169634.1800156236
4048372229740466048,-183523.9401551569
435167671279809792,-128181.31872394746
1436495350231739776,-143892.42540269834
6255928039117679872,-148626.61843646012
5913702850256818304,-169478.91273518457
2067323512259774592,-145137.64267594725
4046872461516749312,-198748.48155446138
6658852531909397504,-160202.0034150486
4046706297823834496,-188443.53965257446
4036612712360790656,-177970.70231810398
6704027268508812928,-182217.51136413138
6631270595533133952,-147362.7395611488
1809028959385330688,-150806.13168735366
1433572401648673664,-141577.4828755288
6279486999887881472,-156336.38044878765
5775586185296458880,-152743.8963816726
4375787143017724288,-170111.38191870405
5801450066035923200,-154842.5060822029
1047870560212600832,-139938.2906783353
4439908908802668800,-150361.04923863025
4071607659210724096,-202706.0253272871
3023167629286865792,-136049.02899114037
6396316849144683264,-151559.3614117604
1618619899365529216,-143094.68124447312
6518663562416389376,-148594.2732425063
1447056090696792960,-143286.1772176964
1196657367039631232,-148884.26227861884
6030485347522094336,-189184.351581314
6647951286439416448,-152098.0877877713
567181806175360512,-134600.22235496595
5347352687178469504,-146556.47081993168
4537119583676485888,-148508.90454445596
1602846271193572992,-140482.72842798743
6012903469369626496,-172573.38522292193
370667364252099712,-143222.71908483648
4039977497195522688,-187994.66987519464
6084275998942636800,-155056.71463461118
4134942213368600064,-179118.190052052
6754091507554250752,-167953.85105571078
4071509905760769664,-179269.7172075326
6875896917509825280,-162461.76099632602
6461890657472922112,-151705.2614344323
5936287094019901440,-175383.37745173922
19320583963797632,-135529.84688475475
4348269287555702912,-150164.97682704317
1928297143172340736,-137497.86461702132
1342595614111643520,-139197.6905667644
4484583230171662336,-151989.39320619544
5475596566642395904,-131174.34254341747
2112359959507163648,-141640.0585674226
5024063837315358080,-139440.51725765725
4287640292264861056,-147793.72276847615
396883466671182720,-134495.5858781585
4213393123892057344,-167842.6837538838
4681098466662969088,-129074.44617789409
1871905145997313280,-140799.3074643558
2065327799875676416,-144503.7435786362
2369138526370719104,-126921.8508097673
1171761537565500928,-148843.50215423355
5855213435877499264,-150504.58303320777
5967385337274473344,-152831.27014255448
1385605004296190208,-137776.79667560323
5457973628633589376,-144054.3296938826
909975790451805568,-136312.3520899457
2827714143073939712,-124360.42465547839
1729842505606079488,-147598.4656084036
3254098468785655808,-140242.44448381578
2901109297299906304,-129218.2464093705
6065149753667970944,-158140.00284456895
328001949407866240,-125968.48836541291
4303687870634184960,-148234.64008776174
4906531782382508800,-140980.30408244504
4709570045386273280,-139523.22620757142
2100644044641694720,-139855.58093269315
4789876072577241088,-143287.95651417944
1511010421478640256,-143735.53718715726
1300331521011739008,-150207.92047414146
5278007970583242880,-125883.19724303037
4760870612239719296,-141457.48185201432
4474975044735889920,-167080.00469053973
1952760761496885760,-123985.97549901294
4224301997218875904,-158173.42617255187
6575419390568938752,-149808.5282436053
2147982280820179968,-139667.50170146194
6703740265916081280,-146320.01058573273
5250949607909373440,-137187.6634548839
6025448690897238912,-190780.10026945686
6208483017168365952,-173624.8126458189
2057534152226467200,-146115.15861054425
1008087235926948352,-121574.67863076249
4085128942142112256,-178612.3578980822
2032858225125542912,-145898.13604026497
4132063657533423872,-179426.52168825324
6629405132318802176,-146370.97206992758
2296727890317731840,-142632.4177671925
4035995439663289344,-187375.5083069496
4138572113536184064,-175156.08101217155
6829145476933126528,-152105.32027216436
1975254948340546816,-133688.53278530884
6381350915342053760,-144433.839492034
3212763669168960640,-132077.3593955721
2766693279248965760,-141150.74142696988
4342332783754973696,-157778.77454724882
788299019062433280,-128550.23910556476
1933567583442178304,-131559.33035191734
2871118227867073024,-131056.48426695741
6658176504057927808,-158513.6441942231
4078864749519281920,-187383.80450376577
5014069856438326400,-140074.71135989466
36729808698742528,-136550.47435241527
5817258569349424896,-167821.42584832717
6733961992292602880,-188809.8351371176
1388416077571124096,-144688.1925396404
4046411010231681024,-205095.2411397417
984459521320323968,-127569.15088003973
2024878412057833216,-148822.73308532304
1741742524249241856,-135347.15445391287
6511000653566175104,-148894.6427442359
4124204348475331328,-196403.27913872406
6004180803109496192,-171086.32629507635
2037397249601302528,-143283.00310351455
4103564900315379328,-183736.3755902644
4052890196130355200,-184019.81849603556
4431918482923228928,-153881.89509087006
1636186487405423744,-143006.71807407806
1005941508922499840,-134669.23012064665
2688343553826325888,-147580.17956722045
5203223278469816704,-146706.58269167884
6201451532928419456,-163587.5036489498
3775655554631524224,-132491.38416187884
1324861591066858496,-147206.44113143565
4052326627674710784,-195908.78434182654
823565034185868416,-135977.66518202142
6749931436590393472,-156111.32536162963
6114888017563399936,-150354.69518527229
5221809457385826304,-138841.39363498677
6727708824827608576,-190167.86493460555
6723446499282815360,-189231.17193356625
2181818342428380032,-130519.31486011231
4557066992343842048,-149545.17331453942
3380349101171596288,-123648.25428339296
1737028333785716096,-148865.53143635107
5858494000669975040,-146164.9596780466
5917546158817903616,-176958.83631219083
5248569160927735296,-136134.60482074218
6510560333517752064,-144043.6041047777
4112184006301694208,-194597.34035819938
2256856918635869696,-123240.70127709434
6685039050592256896,-163551.79496631766
2303376190453636352,-115276.5772004071
4489810102292462208,-155636.3206642398
5576915772869845248,-123332.10571229972
6541046836018725760,-146267.59174122018
849218903908289664,-118009.24215916284
3484273256601075968,-134335.52570201506
3550673554076523648,-138000.72687406372
5427954178063913344,-139003.908039669
4665621874133566592,-122138.28679541657
3257286399672131968,-115304.65913355089
4878106451868103040,-141820.81296095572
2392798577786525696,-142340.69353182593
6064472690714831872,-156203.526277585
5242086375954046976,-147134.87275921716
4370455606834760192,-174634.0696997898
2231582032533101440,-127905.7748174797
1200329667155107200,-148465.43722726658
1629480394188789632,-129069.37364446085
5298601754661212544,-144685.68909595444
4445336166914670976,-159097.2776022973
5477609772437107712,-132802.9238408436
4941344588261325056,-143307.29619775258
6726193633403926400,-188657.44807403377
4344006927646711296,-165901.10095905018
4171035709752399616,-182495.34935060557
4643902052719519232,-145160.3179763929
4440832704726653824,-161841.22430924018
5350491178724440576,-146682.26177457205
837325216049899008,-131467.93622199527
5690154097455223168,-128687.32685708978
529566723120575232,-134018.67130342376
5782598045830881664,-157983.39500426035
2962831928715298688,-124464.73090882262
5890592662052286208,-164627.14960090636
1580277420643770624,-133590.08835906483
4045611527884484736,-179148.1066703734
4512960530120474880,-159003.7569753952
6704466970081217664,-181788.13991318663
6357120290406774400,-148858.43268270334
5361561955126549504,-145551.5945797203
2071829452678601472,-146414.90740233296
6465911708934666624,-152689.77306683094
797511934367443712,-131183.82264136555
5978372619610290048,-178054.654680623
3727571707830124544,-145457.82226831492
6520668006474470016,-148140.5631400902
4247141258918067584,-150304.64264429704
3174299831851588480,-127412.64952629748
5417729544554281088,-133714.698301054
6556633169255889152,-145061.70334731074
2944504890945973760,-142979.2813785644
4804450648959438208,-126270.54277728626
6857576201928453632,-157335.52153951916
4823751441713753216,-128793.39028703373
5851197121740850304,-151833.31162973476
4375296962692727552,-172157.67310081454
399840156517573760,-130685.6642729866
5925285037042960640,-171184.36481635273
2991128547650821504,-120557.22374094793
1782210084069287424,-136150.44388326787
6914509390755380224,-154282.2024291533
4044453643369465088,-188990.97977258693
1806950607538686592,-146990.3065443386
4448470393528560640,-145726.41148141865
2831518320158717184,-131088.15052994672
3527216573008812544,-143663.01104093404
3042148120564345984,-120580.15811325697
5634494894711623040,-137331.2398251158
5590490343427548672,-118806.20561618771
5833967916348020480,-148601.5828505333
6433726838929946880,-160095.37763741828
5493444560942326784,-132130.43041478994
5446239022067635840,-124092.34984964321
6016203997117165568,-160717.96645538387
5846839967635490560,-155198.36763880777
6430264201935257984,-147291.02165903343
2255477753098118144,-125007.61346810275
6714984112338622336,-170520.78903384614
2030357106702440576,-148686.06712624538
4005538628268429952,-123800.96318259012
4787653169303574784,-132648.0797676048
5382652507990243584,-128545.76055639358
6643960540264877184,-157655.58543721793
2324798765770706304,-144572.94848801283
4381090568632469120,-151431.39215376033
6724124386886652160,-190206.9395932161
4541461035395138688,-158549.67177514752
2879697648378020864,-124285.43385389495
6737212831541537152,-193097.89162249386
2168778340678417792,-142279.92997434927
5675967098922897664,-130175.20478549885
3911302510308752000,-139541.02524989264
6009719764737222656,-175161.37802216058
6761883192405610880,-194901.51660767916
6721137082502390016,-189074.04261793592
4940721130808532992,-128957.45760602289
4433757824141679104,-157254.78621160128
1020094727536223616,-130319.46670415235
4892430580116603264,-140722.7107607833
1843558022540756864,-143151.38694524733
4627434052890547584,-135297.06646274676
3614617954891437824,-149844.23808153128
1599773960828386944,-136930.9442088127
4642067693662781824,-133084.5312516893
6745383134947025536,-170669.20517646996
6213311797357117824,-169931.12808059301
5929614467166704128,-176451.07327764004
4100519798509124736,-177412.18541953948
4200923322013269120,-168425.31221172182
4624710700028018944,-140919.54584176696
4950895186778507520,-134229.86814207325
1439774196984854912,-127311.28655391278
6736380952240516352,-201699.884854196
4509205216832603008,-156447.58634818415
4910584376084323584,-143947.7460603955
6845601077194197888,-166292.6114722091
3115128063120404864,-139688.86287288132
3514629157735562240,-143068.83884775417
6850813277706619264,-162621.42266386954
4086912212562480000,-184418.70782603486
1078801883886012416,-128738.87449592794
5818787264164070784,-157822.91438940522
4111601265184381568,-188902.32823037257
6754949538942164096,-155488.1872568304
3278125958949179904,-139780.45243459588
3037200588818920064,-137981.5699838302
4604491059151629056,-142682.2674534615
1422880922379333376,-137963.82205719146
5580533337923969536,-130402.31949735415
4047256775191342848,-181990.99045007455
480133401884559488,-142118.99982377788
940531046790534016,-132334.01932395477
6694767976150384256,-161689.2911470367
2649245538817742976,-139357.94844340644
6717315901622963328,-178544.35545504576
5361579508648966400,-139773.96890235037
5233782898509213952,-148942.55242555187
6872932840317674752,-154383.7778288905
5905210531683725440,-166271.02240031114
653770752045220608,-128627.20671879266
4099228495163392000,-187337.0043777251
1990016579140606080,-140868.7522389648
5232178504879353088,-147490.95504302296
5748088567714623872,-130235.29568342565
3532242681178907392,-134240.52801627797
6882087026234139776,-154739.1922290677
6242630103114621312,-175796.509767987
6016634417258772352,-167953.04208190335
2268940929380925056,-125931.07945284534
4107815401752502272,-196154.0396826115
2069119053409349760,-144652.02409464738
4115358743037809920,-187912.6811378713
4470634653864308992,-170206.99532715208
1291384760535820544,-144750.03950238583
1526954439592414848,-140336.34093051095
1795427347707581312,-137012.84616654733
4132163816173865088,-187147.39754528672
941584104051402496,-123951.37551911177
1332781403385945856,-143231.14499257377
4483811892709483648,-163288.20320340488
4073664781058299648,-192591.73040818557
4375606994908672896,-169003.04742493972
6879061861728839424,-162780.34759471618
5947562894963495424,-149973.02160322768
2521293931879718528,-135646.56395293082
2005238935368121728,-135967.39871360938
1266565347122636032,-145145.3122800189
5929989022690509568,-181812.82398079513
6557660005741822592,-149787.5835755501
6509830326516581632,-149976.60949839867
4033970865091424000,-130292.06602297355
3175106392350160384,-141080.97587705686
4078925600620089344,-192459.10266851383
3267268144184193536,-140054.58267408088
4543943496430080256,-157084.89495992006
4112815980630901248,-186375.0205801791
4650194355910694912,-133715.84225544662
4574214529012009344,-141552.32182647754
4046590196267187968,-194621.46373708642
5110155735209912832,-128683.52509240982
4127996048637257088,-187742.60017019178
302464447526555776,-135687.1802149938
4430838659424499712,-145490.12349489806
4486466491729043072,-152882.86220284476
2450862137582575872,-130494.84358982541
5224778688538392832,-150123.76589572363
1647165793906986752,-142537.30992343213
4397133680231576064,-155896.69663167108
6692226450728160768,-149385.93091899581
6629652011339174912,-164972.3707669927
4381736600433906048,-153171.85529675748
1328397723540875520,-145081.45886739355
2713835288535031552,-139906.68618634876
2140901838255266688,-144288.8200643035
2414793826864480128,-138764.739134369
5810715684887952512,-162789.6693962311
5245930784001036800,-132168.64760797124
5566151760193226496,-131163.77334975186
5214466987453260544,-130664.44628175141
2844072990602159872,-143442.68016288243
4875676393731566848,-124973.4729585864
4425600208074385280,-146240.05214149304
4045080395006726400,-183934.57008040455
6031768924247221376,-171931.70810761818
4755548284469124096,-128228.65947556427
3581144216737515648,-138676.1802297643
3778218237062285952,-136243.48178193156
1305215929619064576,-147929.79828404408
5960579222913840000,-155283.14359882483
4077718405636630912,-197244.0108954054
4038533769713922944,-212603.86693105794
5350402668043764480,-146270.02456714268
3123823417687101056,-124958.8674939526
6691075811808645248,-158336.87135764735
741949213768203648,-127178.32004123516
4219897456719813120,-163146.8735836173
2128944099550015872,-141025.21822523623
5895257408868197504,-147167.6925386882
5862218939905120896,-154810.4772074192
4144504185017193088,-188085.3931565362
6717401560449781760,-168221.08230723027
5350548937445540608,-146492.8910470713
4859784361900798976,-123795.9955296702
6037217966430729216,-188983.2233799186
4817456149232095360,-120611.47361242393
1427535945373049600,-127653.29900607938
6730382772694360960,-186227.39256025723
4363597029397991168,-160533.44429938783
6046794437838417152,-191286.44503922915
4607525986121615232,-148200.06446190405
6391600425297164416,-148193.62390897644
2030594360695267712,-148017.03547196995
2612971211403496832,-146762.5669992108
1483606021868470144,-144232.87941672647
6430530966646445568,-158919.36346005378
2894613691842954240,-121047.0576325902
1498328276406265216,-132963.72327756544
6129404113682680192,-145561.82752104217
1770091816663710464,-145110.88759331382
1692468013729660544,-143210.44018507365
2895684066412318848,-129291.3616664866
2289237329915126144,-134638.59139769105
1331971136331477888,-143984.41404275215
5736224798594344448,-130844.33665901775
4449881101308578048,-155894.11617381126
4656611002687082496,-143963.0042043801
4907358713910131584,-143473.0025918552
6646735089137413248,-163908.93544270858
4904457759855350400,-146089.83185183172
5685646477738606848,-127755.85412848034
6008439555248118016,-168328.32563599516
6348983045367220864,-151231.65503228776
6303239887021686272,-150116.44206408734
5816938817630178944,-159512.08803008974
6904037508870793088,-151322.3242607228
4924654448428717952,-141637.76413336338
2162560426318113152,-144093.89231967033
6844008125361127680,-146110.89092873773
2942363145373747584,-134060.2898095759
98892382200072192,-141912.38672174094
6727869078648266368,-190963.05003271232
256180436837578112,-130407.28324884249
2615215241620898304,-145818.28524532184
5435970648617675264,-139707.19260520794
5335614752064948224,-147197.27472374873
5673744539245877888,-141451.50584475894
2334386021833250560,-138881.32524707512
6698908943100392576,-160121.92266042967
6189089934151835776,-150011.3157670074
5598623534026709632,-130211.59250348635
5233847318704309120,-149206.882393704
5189288033738199296,-140272.37515335335
2709337736221217792,-139912.16747163035
3253453021100491776,-128909.8802968505
4195877216462974848,-149987.39009613026
6248097390325474560,-156396.6396678721
5207879091736225024,-146414.32410659478
1680346722667252480,-136905.6479146067
1192006364132973824,-148776.75639948016
6658909947032326400,-167223.58964795122
2703415182478621312,-142908.86303471937
1710959840804040704,-124603.4268860404
5283409699413136768,-135779.72378461005
4048226377013833728,-181552.9264388823
5860897773593951616,-150475.8511650963
4446385169727597440,-155866.07241600926
4489562819553980800,-162675.99960882703
5922467126167102592,-150330.65647435843
5956649014216776064,-169632.88899383968
4568650828376740480,-151676.01545781718
6679608597021335424,-161001.91188658006
5439188712992418816,-131962.7240038265
6060066333473620992,-152755.59133875705
5161949360010825216,-139635.10794991898
5194348913961901952,-143493.22372825062
5193945771151835904,-146537.61838239292
2052174067404219648,-141376.2735843193
2909468643688320512,-123947.33194039576
56993395681126272,-140631.00454601707
1868050331250809728,-144354.72620064963
997917062607474176,-120779.51397304633
4955195136236443904,-135646.33755011472
4581702581155592576,-151985.5037252348
6252757498562207872,-164346.91975281527
4048558940555716480,-197133.08970462737
4903098557324670720,-144880.41410332828
2051068302298088960,-139023.08280583817
5290465746565304704,-127778.72212667321
5884326785803277952,-154830.7146193357
6233221337300279680,-156162.08775265765
6743739021463974912,-171613.46500796571
1826416120907596672,-152030.86982370334
1865326325552326272,-141932.34361366596
1150681666279144064,-124565.09471554423
2647429871458531840,-138541.17456325048
1278201616118918912,-138743.08586961852
4246979836868122112,-158948.5335533814
4324878002304008448,-177360.10880211904
2023864941544568064,-151948.91016585595
5800526407576098304,-157355.20302866946
5995630347874176896,-151330.71630085312
5813562079977152768,-166484.01211153757
1263303199202152064,-146226.3405021655
6025216178540647040,-162211.97412450198
3139433115547037440,-143525.42137935996
2088312128386334336,-139469.3372249776
1900629719767641472,-131611.38331261656
4828425087686087040,-122595.31505753685
5010229026100956544,-124828.91529328516
1338748491647110400,-144529.2334538191
6331208306032445312,-150609.2041354628
3681811580070393344,-143948.21571869677
6323081162756621952,-154031.90560003323
5916122737916277504,-162608.86779697225
5191963867083384576,-135719.94623081217
1229554995457189504,-145415.64575006958
6289529221837662592,-150089.90908280062
4934833314761470592,-134629.64148526682
1481772070834162816,-143225.1803389022
4086341875275423744,-180619.39414956747
4662642923475136128,-131820.07802279686
3287575368035203456,-133463.49510943942
4233272259754700544,-146414.14002257932
5794228404950250752,-153748.3892644179
5731897365641654912,-141330.95138912497
6339969661358792832,-145430.48041068084
2726043612814733952,-145878.4195145196
5507141928905316736,-143453.50945154947
4086301811829752832,-177672.7277633946
1398007014421198208,-144045.25507299753
5945095556497275648,-181443.46081283494
6166772081491957120,-150813.73608471252
578164376851522560,-131047.7455384455
4977902903210252416,-144160.28310791176
2041889338710784128,-142932.40662858836
1824364810189816320,-153542.5219479431
1227118202812176384,-142728.48635813282
3150364563227710080,-135736.85546264108
5856862733363549952,-145623.73207043562
6314664573044824832,-147790.26253592616
5845563743892274944,-150216.9814931029
1773036549320985088,-145187.9848940849
5293589252937639040,-139888.23924561212
2096996208656812160,-144438.12900524717
2953644581354674944,-137336.97160877867
709339004560228224,-128131.30368986423
6210084146614864896,-173356.375768849
301944417182112640,-133927.55432371792
2226839495284849536,-139748.5432587879
132425700141447168,-141506.69398872045
3820896193211979648,-135242.56761255977
6902812000080311296,-151040.31207945166
2861157099194335488,-126989.17229654534
2215917599614751616,-119534.45328104311
1125921282896321792,-132744.88651553728
1594442600743846016,-136534.31863049802
6759218938293499776,-187062.35938893634
3551540072318111616,-143662.76839704806
4249507648453453696,-156351.6484558886
2155037537698649984,-134456.88531012717
1546589449524919808,-124747.65563084776
2402446169549819264,-145361.6915492846
6285366230296790912,-155976.74362374784
2427295514590046464,-132824.86599036746
5371720343055762432,-146629.161025253
4622378047453302016,-144663.66366236538
3923549244480293248,-130764.35802731164
1310861131553399680,-146550.10940021652
6448431226400363136,-162583.16504902614
6884623844373323904,-152776.5456469785
1767295999112263680,-142310.70593581922
6629555735351823616,-155331.66506498915
1894372330371598080,-138635.28730147812
684255227319472000,-122971.2331194426
5995348838535820160,-180778.48649923943
5243651736909824384,-143373.6975722576
5295731342108117888,-144146.5783386497
5599207649580489600,-132530.44798126473
5420169807533714432,-128654.87100968834
6703159620698605568,-180490.13212282854
2728314787225296000,-144276.83226532038
