source_id,P_forward_below_25,P_latent_below_25,delta_P
6727153541413291392,0.6995,0.1707481657469443,-0.5287518342530557
1867143474676435456,1.0,1.0000000000000002,2.220446049250313e-16
6024429993373227776,0.569,0.1153742697015888,-0.45362573029841113
4199936132366545536,0.977,0.8031253348654448,-0.17387466513455518
4114137838474624128,0.5455,0.12000068750197235,-0.42549931249802764
6510537965328119936,0.9445,0.5815524340513106,-0.3629475659486894
4395596661758440960,0.9225,0.5395127482622748,-0.3829872517377252
4038162336559669248,0.6575,0.13683452534254567,-0.5206654746574543
6804324036296102528,0.985,0.8462678674418688,-0.13873213255813122
4094912018632800384,0.7765,0.29313388315533406,-0.4833661168446659
5820366064094474624,0.9375,0.6327242012253841,-0.3047757987746159
4444418452662971008,0.7465,0.24140873409388028,-0.5050912659061197
203521290228598656,1.0,1.0,0.0
4038291666616734336,0.7205,0.16995773728099745,-0.5505422627190026
4039747149481532032,0.616,0.1501343948185827,-0.4658656051814173
4046103009542455296,0.583,0.1313478817036548,-0.45165211829634516
1826249132580196352,0.9725,0.7201470239886663,-0.2523529760113338
1822289172704581248,0.782,0.28792678637028996,-0.4940732136297101
127624407740600576,0.909,0.45389527030051063,-0.4551047296994894
6734573419518124032,0.6,0.11698866000097197,-0.483011339999028
6030154733790653696,0.655,0.13788265735939106,-0.5171173426406089
3207133104484108928,0.9905,0.9396009800483462,-0.0508990199516538
1370196688863085184,0.9645,0.7058282888275789,-0.25867171117242116
3965142811582238080,0.932,0.5934798190580357,-0.33852018094196434
4333341561778442752,0.8145,0.23099821577318536,-0.5835017842268146
6472196517399475712,0.6065,0.124119121281587,-0.48238087871841306
2425387380879613696,0.946,0.6636626151951919,-0.2823373848048081
5475463766253835904,0.8105,0.3553566059928991,-0.4551433940071009
3616374768314192384,0.805,0.3269676379866142,-0.47803236201338584
4184092204167120384,0.6285,0.12314507235300885,-0.5053549276469911
6726848152054016384,0.7645,0.24659135700681184,-0.5179086429931881
4987901449634052608,0.6145,0.14094009137431054,-0.47355990862568953
6764314423078601472,0.525,0.1214037369827439,-0.40359626301725615
6033621360854476544,0.6985,0.14820007325622853,-0.5502999267437715
5948814242284904320,0.64,0.12946800084703358,-0.5105319991529664
6763593315254529280,0.5985,0.1582467173460139,-0.4402532826539861
4181845863242790144,0.8185,0.2802219631782554,-0.5382780368217446
5727016526150639232,0.989,0.8695630335147713,-0.11943696648522872
1687305493104393600,0.9565,0.6872425657349923,-0.2692574342650077
3673477423666158080,0.878,0.3544352498691861,-0.5235647501308138
6734915951749830912,0.6765,0.17008020518630887,-0.5064197948136911
4036307121241060480,0.528,0.095930200704602,-0.432069799295398
3023756967519625600,0.974,0.7712917527823192,-0.20270824721768077
2067929587982279552,0.962,0.782341746765244,-0.17965825323475593
5026571548460661376,0.9195,0.5324870854227909,-0.3870129145772091
6724074320421945472,0.988,0.8891990177627093,-0.09880098223729072
6765508733218620928,0.589,0.12341931852253053,-0.46558068147746945
5602125925243507840,0.905,0.49303840402969906,-0.41196159597030096
2729064001321068160,0.991,0.9096806934103348,-0.08131930658966524
3154630702704567808,0.9565,0.6605834189226115,-0.2959165810773885
4731020383373462144,0.891,0.5799347658561089,-0.3110652341438911
5241331148942594944,1.0,1.0,0.0
5914371456406984704,0.7265,0.19778138600621017,-0.5287186139937898
6763979136447028736,0.947,0.7084985607824182,-0.2385014392175817
4432618322075745664,0.922,0.4727881240714455,-0.44921187592855455
4035361124533874688,0.565,0.10343008231232015,-0.4615699176876798
4039253778059011072,0.707,0.1882278847164377,-0.5187721152835623
6655498506051289344,0.7655,0.2455253278023893,-0.5199746721976106
4047819072313279616,0.713,0.20254813532062702,-0.510451864679373
6659588861102367488,1.0,1.0,0.0
2128705677326857472,1.0,1.0,0.0
5363539426785394816,0.9985,0.9806854415155449,-0.017814558484455123
5159438114108478976,0.941,0.6154786602020194,-0.3255213397979806
6763760166142737792,0.5995,0.1382842257849412,-0.4612157742150588
5495094962252842112,0.9945,0.9351459768523472,-0.05935402314765281
4446517248566174464,0.838,0.30283363445766637,-0.5351663655423335
1863195815616129536,1.0,1.0000000000000002,2.220446049250313e-16
4111616658349211136,0.631,0.13140354724909634,-0.4995964527509037
6425445832742919296,0.6855,0.15003028809312657,-0.5354697119068734
2292826342025727616,1.0,1.0,0.0
4047537425559065344,0.6465,0.1264131073124449,-0.520086892687555
3064855269056385152,0.816,0.23690803029596166,-0.5790919697040383
360119435674339840,0.9675,0.7218210526638833,-0.24567894733611673
5833952042146858880,0.955,0.662473093780204,-0.29252690621979593
4048085222846024320,0.5935,0.15383470901995558,-0.4396652909800445
